genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300025706_23,3300025706,2575059,150,31775,0,0,0,35,73.87,1.28,67.47,MQ,OTU-17156,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__UBA2199;f__UBA2199;g__UBA2199;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-88.15,40.3
3300025706_21,3300025706,2645592,424,6659,0,1,0,34,74.09,3.19,58.14,MQ,OTU-5977,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Contendobacter;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-88.15,40.3
3300025706_25,3300025706,2319008,4,800694,1,1,1,44,92.77,2.69,79.32,HQ,OTU-5979,d__Bacteria;p__Omnitrophota;c__koll11;o__GIF10;f__UBA6249;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-88.15,40.3
3300025706_29,3300025706,1973973,4,541465,1,1,1,48,89.43,1.08,84.03,MQ,OTU-5982,d__Bacteria;p__Omnitrophota;c__koll11;o__UBA10015;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-88.15,40.3
3300029931_3,3300029931,739268,39,38222,0,1,1,30,59.41,0.99,54.46,MQ,OTU-10389,d__Bacteria;p__Patescibacteria;c__ABY1;o__Falkowbacterales;f__UBA917;g__UBA917;s__UBA917 sp1,Wastewater,Nutrient removal,Activated sludge,153.012,-27.5
3300029931_2,3300029931,1165922,36,46561,0,0,1,48,63.44,0,63.44,MQ,OTU-7727,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA10105;f__UBA927;g__UBA927;s__UBA927 sp1,Wastewater,Nutrient removal,Activated sludge,153.012,-27.5
3300013771_23,3300013771,1183899,45,47810,0,0,1,48,61.46,0.99,56.51,MQ,OTU-7727,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA10105;f__UBA927;g__UBA927;s__UBA927 sp1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300013771_5,3300013771,5232551,172,43549,0,1,0,50,96.55,1.72,87.95,MQ,OTU-11237,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__UBA2359;s__GCA_002345145.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300013771_17,3300013771,2800121,172,23385,1,0,0,28,91.9,2,81.9,MQ,OTU-7702,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300013771_14,3300013771,3117349,449,8116,0,0,0,37,80.17,1.93,70.52,MQ,OTU-7703,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA9002;s__UBA9002 sp1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300013771_15,3300013771,3088030,40,114686,0,0,0,26,86.12,0.99,81.17,MQ,OTU-10270,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__GCA_001567405.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300013771_13,3300013771,3274611,99,52190,1,1,1,33,80.33,0.82,76.23,MQ,OTU-7706,d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__UBA2364;g__UBA2364;s__GCA_002344075.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300013771_11,3300013771,3929451,256,22831,1,1,1,38,94.54,2.19,83.59,HQ,OTU-7323,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__UBA961;g__;s__,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300013771_18,3300013771,2484641,21,210618,1,1,1,36,89.92,1.26,83.62,MQ,OTU-7710,d__Bacteria;p__Bdellovibrionota;c__UBA2361;o__UBA2361;f__UBA2361;g__UBA2361;s__UBA2361 sp1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014830_4,3300014830,5190869,242,32303,1,1,1,52,97.54,1.72,88.94,HQ,OTU-11237,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__UBA2359;s__GCA_002345145.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014830_3,3300014830,5921880,67,304473,2,1,1,44,97.44,3.13,81.79,HQ,OTU-6785,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__Obscuribacter phosphatis,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014830_6,3300014830,4426947,159,54772,1,1,1,34,99.11,1.79,90.16,HQ,OTU-6782,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__UBA2316;s__GCA_002345205.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014830_9,3300014830,4261303,369,15940,1,0,0,39,89.9,2.15,79.15,MQ,OTU-8388,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__GCA_002343775.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014830_12,3300014830,3538323,325,13460,1,1,1,40,87.6,1.2,81.6,MQ,OTU-12637,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__OLB5;g__OLB5;s__GCA_002344125.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014830_11,3300014830,3576087,64,80391,1,1,1,40,95.36,0,95.36,HQ,OTU-7376,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__B-1AR;g__UBA2330;s__GCA_002344965.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014832_4,3300014832,5252434,168,45874,0,0,0,50,98.03,1.23,91.88,MQ,OTU-11237,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__UBA2359;s__GCA_002345145.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014832_18,3300014832,730639,51,17731,1,1,1,45,67.33,0.99,62.38,MQ,OTU-8860,d__Bacteria;p__Patescibacteria;c__ABY1;o__Falkowbacterales;f__UBA917;g__UBA919;s__UBA919 sp1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014832_10,3300014832,3384584,281,16889,1,1,1,47,92.13,3.7,73.63,HQ,OTU-9226,d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__UBA6659;s__GCA_002344135.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014832_13,3300014832,1489458,249,6443,1,0,0,17,72.34,1.1,66.84,MQ,OTU-8892,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__UBA8987;g__UBA8987;s__UBA8987,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014832_11,3300014832,3260384,470,8110,0,1,0,42,75.5,2.29,64.05,MQ,OTU-17355,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter;s__Competibacter sp1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014832_3,3300014832,5632175,79,123546,0,2,0,49,98.99,1.52,91.39,MQ,OTU-11236,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA2329;s__GCA_002344975.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014832_5,3300014832,4000926,160,47468,1,1,1,37,98.04,2.73,84.39,HQ,OTU-2274,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__UBA2316;s__GCA_002344565.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014832_7,3300014832,3711511,26,241869,1,1,1,42,93.88,0.66,90.58,HQ,OTU-12637,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__OLB5;g__OLB5;s__GCA_002344125.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014832_6,3300014832,3974009,470,10182,1,0,0,31,84.55,1.97,74.7,MQ,OTU-8388,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__GCA_002343775.1,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300014832_8,3300014832,3526183,94,55230,0,0,0,32,87.7,0,87.7,MQ,OTU-7323,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__UBA961;g__;s__,Wastewater,Nutrient removal,Activated sludge,153.191,-27.486
3300025609_23,3300025609,2203377,120,28603,0,3,0,45,94.99,2.02,84.89,MQ,OTU-15209,d__Bacteria;p__Firmicutes_A;c__Mahellia;o__Caldicoprobacterales;f__DTU083;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_33,3300025609,1772407,68,66906,1,0,0,45,86.27,0,86.27,MQ,OTU-5111,d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3907;s__GCA_002391545.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_32,3300025609,1802053,51,58855,0,0,0,44,89.6,0.99,84.65,MQ,OTU-2385,d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__DTU015;s__GCA_001513185.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_30,3300025609,1925000,121,22991,0,1,0,41,90.2,2.78,76.3,MQ,OTU-6,d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA2557;s__GCA_002340435.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_39,3300025609,1498146,67,40354,0,0,0,41,86.84,0,86.84,MQ,OTU-15133,d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Fervidobacteriaceae;g__Fervidobacterium;s__UBA8200,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_19,3300025609,2436540,55,92253,1,1,1,41,87.29,1.98,77.39,MQ,OTU-15129,d__Bacteria;p__Firmicutes_G;c__UBA4882;o__UBA8346;f__UBA8346;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_10,3300025609,2790683,62,70513,2,2,1,42,89.38,0.65,86.13,MQ,OTU-4174,d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__GCF_000969885.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_13,3300025609,2677603,102,49714,3,1,1,44,98.21,2.04,88.01,HQ,OTU-11499,d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU018;s__GCA_001513155.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_17,3300025609,2492787,208,17924,2,2,4,46,83.89,4.47,61.54,MQ,OTU-11148,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_3,3300025609,5215248,126,65607,1,1,1,49,92.05,2.27,80.7,HQ,OTU-13605,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_2,3300025609,5321810,420,16884,2,1,2,47,92.35,1.2,86.35,HQ,OTU-13608,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_4,3300025609,5002194,120,63144,0,0,0,43,96.49,4.39,74.54,MQ,OTU-3621,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Solibacterales;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_6,3300025609,3985188,452,10978,1,1,2,42,91.38,1.77,82.53,HQ,OTU-2094,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Thermoguttaceae;g__Thermogutta;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_22,3300025609,2200215,206,13229,0,1,1,38,91.97,1.01,86.92,MQ,OTU-15208,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_21,3300025609,2246666,127,24872,2,1,0,40,95.55,2.82,81.45,MQ,OTU-16099,d__Bacteria;p__Firmicutes_G;c__UBA4882;o__UBA10575;f__UBA3943;g__UBA3943;s__GCA_002385625.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_24,3300025609,2207519,91,32279,2,3,0,43,94.89,1.98,84.99,MQ,OTU-4771,d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__GCA_001512825.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_25,3300025609,2108553,172,16354,2,4,2,46,91.96,1.99,82.01,HQ,OTU-5158,d__Bacteria;p__Firmicutes_G;c__DTU065;o__DTU065;f__DTU065;g__DTU065;s__GCA_001512545.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_27,3300025609,2052830,132,21174,0,1,0,40,92.04,2.01,81.99,MQ,OTU-13429,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU078;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_29,3300025609,2035613,254,9279,1,0,0,35,79.86,3.47,62.51,MQ,OTU-15214,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__OPB95;g__UBA10528;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_36,3300025609,1643186,89,27608,1,1,1,26,78.39,0,78.39,MQ,OTU-7411,d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_43,3300025609,1182078,88,18742,0,0,0,22,68.97,0.57,66.12,MQ,OTU-1404,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__DTU053;s__GCA_001512765.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300025609_40,3300025609,1389435,77,38381,1,1,1,28,61.4,0,61.4,MQ,OTU-14514,d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Fervidobacteriaceae;g__Fervidobacterium;s__UBA8196,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-123.1,49.25
3300028622_26,3300028622,1187499,110,14660,0,1,1,36,72.02,3.93,52.37,MQ,OTU-3137,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peregrinibacterales;f__UBA1369;g__;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_27,3300028622,964232,170,5719,0,0,0,20,63.74,0,63.74,MQ,OTU-7960,d__Bacteria;p__Omnitrophota;c__koll11;o__GIF10;f__UBA6249;g__;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_23,3300028622,1637897,124,18295,1,1,1,38,85.97,2.04,75.77,MQ,OTU-5743,d__Bacteria;p__Omnitrophota;c__koll11;o__UBA1572;f__UBA1572;g__UBA6210;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_20,3300028622,2158092,310,7628,1,4,2,29,81.51,2.66,68.21,MQ,OTU-15758,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__BBW3;g__UBA1064;s__GCA_002316235.1,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_13,3300028622,2667874,103,47688,1,1,1,46,98.12,0,98.12,HQ,OTU-13243,d__Bacteria;p__Thermotogota;c__Thermotogae;o__Petrotogales;f__Kosmotogaceae;g__Mesotoga;s__GCA_002305955.1,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_11,3300028622,2876232,135,43044,2,2,2,44,95.97,2.15,85.22,HQ,OTU-17558,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__TTA-H9;g__TTA-H9;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_14,3300028622,2685917,106,38035,0,0,0,43,98.69,0.65,95.44,MQ,OTU-9792,d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__GCF_000204415.1,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_6,3300028622,3586740,299,16914,0,2,0,54,93.2,2.07,82.85,MQ,OTU-12184,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio_A;s__Desulfovibrio_A vulgaris,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_4,3300028622,4686614,829,5821,0,0,0,25,61.48,1.85,52.23,MQ,OTU-12185,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__;f__;g__;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_9,3300028622,3268689,465,7926,0,0,0,28,69.7,1.28,63.3,MQ,OTU-996,d__Bacteria;p__UBP6;c__;o__;f__;g__;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_8,3300028622,3388038,28,197921,1,1,1,39,75,2.06,64.7,MQ,OTU-12188,d__Bacteria;p__UBP3;c__UBA1439;o__;f__;g__;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_12,3300028622,2806015,52,121356,0,1,0,43,98.85,0,98.85,MQ,OTU-13244,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA8932;g__UBA2256;s__GCA_001603165.1,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_10,3300028622,3189656,7,988808,1,1,1,47,94.7,2.56,81.9,HQ,OTU-3977,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_16,3300028622,2575619,104,34213,1,0,1,43,92.32,1.12,86.72,MQ,OTU-13153,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__UBA9959;g__UBA2231;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_15,3300028622,2626912,97,38677,0,2,0,44,97.7,0,97.7,MQ,OTU-13248,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA8932;g__UBA8932;s__UBA8932 sp3,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_19,3300028622,2283159,84,70112,0,0,0,29,66.45,3.06,51.15,MQ,OTU-6542,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA8958;g__;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_33,3300028622,469964,98,4808,0,1,0,18,60.78,0,60.78,MQ,OTU-4492,d__Archaea;p__Crenarchaeota;c__Methanomethylicia;o__Methanomethyliales;f__Methanomethyliaceae;g__Methanomethylicus;s__GCA_001717035.1,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300028622_47,3300028622,250764,48,5406,1,0,0,29,56.03,0.94,51.33,MQ,OTU-9019,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5633;g__UBA5633;s__,Wastewater,Anaerobic digestor,activated sludge,-88.23,44.11
3300025677_50,3300025677,1736271,312,5848,0,0,0,32,68.01,3.51,50.46,MQ,OTU-8813,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__DTU049;g__DTU049;s__DTU049 sp1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_51,3300025677,1759414,62,49276,1,1,1,36,71.67,2.91,57.12,MQ,OTU-2117,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__UBA6107;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_52,3300025677,1707891,124,20057,1,1,1,22,78.32,1.9,68.82,MQ,OTU-14329,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__GCA_002305545.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_53,3300025677,1660914,229,8436,2,0,0,34,69.93,3.4,52.93,MQ,OTU-17100,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA1060;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_54,3300025677,1577620,214,8802,0,0,0,41,76.68,4.4,54.68,MQ,OTU-13897,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__Cloacimonas;s__Cloacimonas acidaminovorans,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_56,3300025677,1557761,42,57797,0,0,0,28,67.02,0.95,62.27,MQ,OTU-16494,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_57,3300025677,1511701,267,5768,0,1,0,25,77.61,1.15,71.86,MQ,OTU-8812,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA8932;g__UBA8932;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_7,3300025677,4224850,132,58770,1,1,1,35,60.34,1.72,51.74,MQ,OTU-12629,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_3,3300025677,6445669,176,61653,1,1,1,46,90.19,4.48,67.79,HQ,OTU-535,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_9,3300025677,3677488,114,50379,1,1,1,43,96.62,4.73,72.97,HQ,OTU-13920,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA8199;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_72,3300025677,930365,176,5521,0,1,1,24,50.81,0,50.81,MQ,OTU-18006,d__Bacteria;p__Caldisericota;c__Caldisericia;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_19,3300025677,2879148,192,22391,0,1,0,34,74.5,3.12,58.9,MQ,OTU-9175,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA6669;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_15,3300025677,3152542,241,18973,1,0,0,37,93.55,2.15,82.8,MQ,OTU-6455,d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_17,3300025677,3112100,129,46224,1,4,2,38,92.75,3.37,75.9,HQ,OTU-3684,d__Bacteria;p__Spirochaetota;c__UBA4802;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_10,3300025677,3355738,64,88327,1,1,1,47,98.81,4.49,76.36,HQ,OTU-15052,d__Bacteria;p__BRC1;c__UBA8349;o__HGW-BRC1-1;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_11,3300025677,3310251,48,128548,0,1,0,40,96.24,1.61,88.19,MQ,OTU-6216,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__6E;s__GCA_002304925.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_12,3300025677,3229886,329,12798,1,1,1,34,84.32,2.22,73.22,MQ,OTU-6215,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__GCA-2748155;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_13,3300025677,3191899,116,42945,1,0,1,44,85.59,2.2,74.59,MQ,OTU-11906,d__Bacteria;p__Latescibacterota;c__Latescibacteria;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_37,3300025677,2236528,41,137190,1,1,1,45,91.76,1.1,86.26,HQ,OTU-13037,d__Bacteria;p__Fermentibacterota;c__Fermentibacteria;o__Fermentibacterales;f__Fermentibacteraceae;g__Fermentibacter;s__Fermentibacter daniensis,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_38,3300025677,2220818,78,49218,1,0,0,37,79.03,4.52,56.43,MQ,OTU-13124,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_36,3300025677,2349141,154,22849,1,1,1,34,83.61,2.42,71.51,MQ,OTU-15956,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__GCA_001604235.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_91,3300025677,594389,59,14940,1,1,1,34,55.37,0.46,53.07,MQ,OTU-296,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Portnoybacterales;f__RBG-13-40-8-A;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_105,3300025677,443287,66,7158,2,1,1,36,63.76,0.1,63.26,MQ,OTU-16626,d__Bacteria;p__Patescibacteria;c__ABY1;o__Falkowbacterales;f__UBA917;g__UBA1359;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_107,3300025677,441692,55,10671,1,1,1,27,54.75,0.09,54.3,MQ,OTU-11394,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5633;g__UBA2558;s__GCA_002340425.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
3300025677_102,3300025677,460601,69,7483,1,0,1,21,58.62,0.56,55.82,MQ,OTU-11397,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Nomurabacteraceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,142.37,43.77
