locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
MBECJGJC_01080,CDS,726,,,,hypothetical protein,UW4-IA
MBECJGJC_01081,CDS,1797,,,,hypothetical protein,UW4-IA
MBECJGJC_01082,CDS,1584,,,,hypothetical protein,UW4-IA
MBECJGJC_01083,CDS,903,napH,,COG0348,Ferredoxin-type protein NapH,UW4-IA
MBECJGJC_01084,CDS,945,napF_1,,,Ferredoxin-type protein NapF,UW4-IA
MBECJGJC_01085,CDS,2526,napA_1,1.9.6.1,COG0243,Periplasmic nitrate reductase,UW4-IA
MBECJGJC_01086,CDS,249,napD,,,Chaperone NapD,UW4-IA
MBECJGJC_01087,CDS,333,zapA,,,Cell division protein ZapA,UW4-IA
MBECJGJC_01088,CDS,201,,,,hypothetical protein,UW4-IA
MBECJGJC_01089,CDS,1875,btuB,,COG4206,Vitamin B12 transporter BtuB,UW4-IA
MBECJGJC_01090,CDS,432,,,,hypothetical protein,UW4-IA
MBECJGJC_01091,CDS,579,,,,hypothetical protein,UW4-IA
MBECJGJC_01092,CDS,618,alkA,3.2.2.21,COG0122,DNA-3-methyladenine glycosylase,UW4-IA
MBECJGJC_01093,CDS,1611,,,,hypothetical protein,UW4-IA
MBECJGJC_01094,CDS,681,,,,hypothetical protein,UW4-IA
MBECJGJC_01095,CDS,1125,,,,ISAs1 family transposase ISTha1,UW4-IA
MBECJGJC_01096,CDS,999,dctP_1,,COG1638,C4-dicarboxylate-binding periplasmic protein DctP,UW4-IA
MBECJGJC_01097,CDS,480,,,,hypothetical protein,UW4-IA
MBECJGJC_01098,CDS,786,,,,hypothetical protein,UW4-IA
MBECJGJC_01099,CDS,366,,,,hypothetical protein,UW4-IA
MBECJGJC_01100,CDS,408,,,,hypothetical protein,UW4-IA
MBECJGJC_01101,CDS,1023,ykoT,2.4.-.-,,putative glycosyltransferase YkoT,UW4-IA
MBECJGJC_01102,CDS,384,,,,hypothetical protein,UW4-IA
MBECJGJC_01103,CDS,696,,,,hypothetical protein,UW4-IA
MBECJGJC_01104,CDS,939,,,,hypothetical protein,UW4-IA
MBECJGJC_01105,CDS,642,napF_2,,,Ferredoxin-type protein NapF,UW4-IA
MBECJGJC_01106,CDS,2847,menE,6.2.1.26,,2-succinylbenzoate--CoA ligase,UW4-IA
MBECJGJC_01107,CDS,1332,,,,hypothetical protein,UW4-IA
MBECJGJC_01108,CDS,237,,,,hypothetical protein,UW4-IA
MBECJGJC_01109,CDS,447,,,,hypothetical protein,UW4-IA
MBECJGJC_01110,CDS,1341,hmp,1.14.12.17,,Flavohemoprotein,UW4-IA
MBECJGJC_01111,CDS,534,,,,hypothetical protein,UW4-IA
MBECJGJC_01112,CDS,1329,,,,IS481 family transposase ISBst1,UW4-IA
MBECJGJC_01113,CDS,336,,,,hypothetical protein,UW4-IA
MBECJGJC_01114,CDS,534,,,,hypothetical protein,UW4-IA
MBECJGJC_01115,CDS,201,,,,hypothetical protein,UW4-IA
MBECJGJC_01116,CDS,261,,,,hypothetical protein,UW4-IA
MBECJGJC_01117,CDS,1224,,,,hypothetical protein,UW4-IA
MBECJGJC_01118,CDS,678,,,COG1556,putative protein,UW4-IA
MBECJGJC_01119,CDS,783,lutA,,COG0247,Lactate utilization protein A,UW4-IA
MBECJGJC_01120,CDS,753,pdhR,,COG2186,Pyruvate dehydrogenase complex repressor,UW4-IA
MBECJGJC_01121,CDS,447,smpB,,COG0691,SsrA-binding protein,UW4-IA
MBECJGJC_01122,CDS,444,ratA,,COG2867,Ribosome association toxin RatA,UW4-IA
MBECJGJC_01123,CDS,315,pasI,,COG2914,Persistence and stress-resistance antitoxin PasI,UW4-IA
MBECJGJC_01124,CDS,444,,,,hypothetical protein,UW4-IA
MBECJGJC_01125,CDS,1461,guaB,1.1.1.205,COG0516,Inosine-5'-monophosphate dehydrogenase,UW4-IA
MBECJGJC_01126,CDS,1566,guaA,6.3.5.2,,GMP synthase [glutamine-hydrolyzing],UW4-IA
MBECJGJC_01127,CDS,945,,,,hypothetical protein,UW4-IA
MBECJGJC_01128,CDS,8181,,,,hypothetical protein,UW4-IA
MBECJGJC_01129,CDS,1140,,,,hypothetical protein,UW4-IA
MBECJGJC_01130,CDS,8166,,,,hypothetical protein,UW4-IA
MBECJGJC_01131,CDS,3606,,,,hypothetical protein,UW4-IA
MBECJGJC_01132,CDS,579,,,,hypothetical protein,UW4-IA
MBECJGJC_01133,CDS,606,,,,hypothetical protein,UW4-IA
MBECJGJC_01134,CDS,528,,,,Bacteriohemerythrin,UW4-IA
MBECJGJC_01135,CDS,417,,,,hypothetical protein,UW4-IA
MBECJGJC_01136,CDS,1032,,,,hypothetical protein,UW4-IA
MBECJGJC_01137,CDS,144,,,,hypothetical protein,UW4-IA
MBECJGJC_01138,CDS,384,,,,hypothetical protein,UW4-IA
MBECJGJC_01139,CDS,693,dehH2,3.8.1.3,,Haloacetate dehalogenase H-2,UW4-IA
MBECJGJC_01140,CDS,846,yghU,1.8.4.-,COG0625,Disulfide-bond oxidoreductase YghU,UW4-IA
MBECJGJC_01141,CDS,990,iolS,1.1.1.-,COG0667,Aldo-keto reductase IolS,UW4-IA
MBECJGJC_01142,CDS,603,,,,hypothetical protein,UW4-IA
MBECJGJC_01143,CDS,126,,,,hypothetical protein,UW4-IA
MBECJGJC_01144,CDS,303,,,,hypothetical protein,UW4-IA
MBECJGJC_01145,CDS,261,,,,hypothetical protein,UW4-IA
MBECJGJC_01146,CDS,1203,dinB,2.7.7.7,COG0389,DNA polymerase IV,UW4-IA
MBECJGJC_01147,CDS,516,,,,hypothetical protein,UW4-IA
MBECJGJC_01148,CDS,1521,,,,hypothetical protein,UW4-IA
MBECJGJC_01149,CDS,408,,3.1.-.-,COG0824,Putative esterase,UW4-IA
MBECJGJC_01150,CDS,1803,dmdC,1.3.8.-,COG1960,3-methylmercaptopropionyl-CoA dehydrogenase,UW4-IA
MBECJGJC_01151,CDS,675,,,,hypothetical protein,UW4-IA
MBECJGJC_01152,CDS,666,,,,hypothetical protein,UW4-IA
MBECJGJC_01153,CDS,933,etfA,,COG2025,Electron transfer flavoprotein subunit alpha,UW4-IA
MBECJGJC_01154,CDS,750,etfB,,,Electron transfer flavoprotein subunit beta,UW4-IA
MBECJGJC_01155,CDS,576,,,,hypothetical protein,UW4-IA
MBECJGJC_01156,CDS,651,recB,3.1.11.5,COG1074,RecBCD enzyme subunit RecB,UW4-IA
MBECJGJC_01157,CDS,2142,recD,3.1.11.5,COG0507,RecBCD enzyme subunit RecD,UW4-IA
MBECJGJC_01158,CDS,2571,,,,hypothetical protein,UW4-IA
MBECJGJC_01159,CDS,1854,clcB,,,Voltage-gated ClC-type chloride channel ClcB,UW4-IA
MBECJGJC_01160,CDS,234,,,,hypothetical protein,UW4-IA
MBECJGJC_01161,CDS,351,yadG_1,,COG1131,putative ABC transporter ATP-binding protein YadG,UW4-IA
MBECJGJC_01162,CDS,915,,,,hypothetical protein,UW4-IA
MBECJGJC_01163,CDS,792,,,,hypothetical protein,UW4-IA
MBECJGJC_01164,CDS,2181,,,,hypothetical protein,UW4-IA
MBECJGJC_01165,CDS,2196,cheB_2,3.5.1.44,,Protein-glutamate methylesterase/protein-glutamine glutaminase,UW4-IA
MBECJGJC_01166,CDS,2409,quiP,3.5.1.97,COG2366,Acyl-homoserine lactone acylase QuiP,UW4-IA
MBECJGJC_01167,CDS,966,,,,hypothetical protein,UW4-IA
MBECJGJC_01168,CDS,2193,,,,hypothetical protein,UW4-IA
MBECJGJC_01169,CDS,801,yfcA,,COG0730,putative membrane transporter protein YfcA,UW4-IA
MBECJGJC_01170,CDS,1740,sasA_13,2.7.-.-,,Adaptive-response sensory-kinase SasA,UW4-IA
MBECJGJC_01171,CDS,447,msrB_1,1.8.4.12,,Peptide methionine sulfoxide reductase MsrB,UW4-IA
MBECJGJC_01172,CDS,546,msrA3,1.8.4.11,,Peptide methionine sulfoxide reductase MsrA 3,UW4-IA
MBECJGJC_01173,CDS,1047,curA,1.3.1.-,COG2130,NADPH-dependent curcumin reductase,UW4-IA
MBECJGJC_01174,CDS,171,,,,hypothetical protein,UW4-IA
MBECJGJC_01175,CDS,1515,nuoM_1,7.1.1.-,COG1008,NADH-quinone oxidoreductase subunit M,UW4-IA
MBECJGJC_01176,CDS,1500,nuoM_2,7.1.1.-,COG1008,NADH-quinone oxidoreductase subunit M,UW4-IA
MBECJGJC_01177,CDS,819,,,,hypothetical protein,UW4-IA
MBECJGJC_01178,CDS,474,,,,hypothetical protein,UW4-IA
MBECJGJC_01179,CDS,585,paiB,,COG2808,Protease synthase and sporulation protein PAI 2,UW4-IA
MBECJGJC_01180,CDS,303,,,,hypothetical protein,UW4-IA
MBECJGJC_01181,CDS,738,ygaZ_1,,COG1296,Inner membrane protein YgaZ,UW4-IA
MBECJGJC_01182,CDS,258,,,,hypothetical protein,UW4-IA
MBECJGJC_01183,CDS,1995,metG,6.1.1.10,COG0073,Methionine--tRNA ligase,UW4-IA
MBECJGJC_01184,CDS,4026,,,,hypothetical protein,UW4-IA
MBECJGJC_01185,CDS,1200,,,,hypothetical protein,UW4-IA
MBECJGJC_01186,CDS,258,cysO,,COG1977,Sulfur carrier protein CysO,UW4-IA
MBECJGJC_01187,CDS,1602,,,,hypothetical protein,UW4-IA
MBECJGJC_01188,CDS,813,fpr_1,1.18.1.2,COG1018,Flavodoxin/ferredoxin--NADP reductase,UW4-IA
MBECJGJC_01189,CDS,327,phaJ,4.2.1.119,COG2030,(R)-specific enoyl-CoA hydratase,UW4-IA
MBECJGJC_01190,CDS,693,yadG_2,,COG1131,putative ABC transporter ATP-binding protein YadG,UW4-IA
MBECJGJC_01191,CDS,762,yadH_1,,COG0842,Inner membrane transport permease YadH,UW4-IA
MBECJGJC_01192,CDS,1128,,,,hypothetical protein,UW4-IA
MBECJGJC_01193,CDS,681,,,,hypothetical protein,UW4-IA
MBECJGJC_01194,CDS,1530,pepD,3.4.13.18,COG2195,Cytosol non-specific dipeptidase,UW4-IA
MBECJGJC_01195,CDS,213,,,,hypothetical protein,UW4-IA
MBECJGJC_01196,CDS,1176,,,,hypothetical protein,UW4-IA
MBECJGJC_01197,CDS,1161,,,,hypothetical protein,UW4-IA
MBECJGJC_01198,CDS,243,rluA,5.4.99.28,COG0564,Dual-specificity RNA pseudouridine synthase RluA,UW4-IA
MBECJGJC_01199,CDS,783,,,,hypothetical protein,UW4-IA
MBECJGJC_01200,CDS,1425,clcA,,COG0038,H(+)/Cl(-) exchange transporter ClcA,UW4-IA
MBECJGJC_01201,CDS,393,pal_3,,,Peptidoglycan-associated lipoprotein,UW4-IA
MBECJGJC_01202,CDS,417,,,,hypothetical protein,UW4-IA
MBECJGJC_01203,CDS,276,,,,hypothetical protein,UW4-IA
MBECJGJC_01204,CDS,2514,,,,hypothetical protein,UW4-IA
MBECJGJC_01205,CDS,1083,bepF,,,Efflux pump periplasmic linker BepF,UW4-IA
MBECJGJC_01206,CDS,1785,sdhA,1.3.5.1,,Succinate dehydrogenase flavoprotein subunit,UW4-IA
MBECJGJC_01207,CDS,348,sdhD,,COG2142,Succinate dehydrogenase hydrophobic membrane anchor subunit,UW4-IA
MBECJGJC_01208,CDS,393,sdhC,,COG2009,Succinate dehydrogenase cytochrome b556 subunit,UW4-IA
MBECJGJC_01209,CDS,738,yurK,,COG2188,putative HTH-type transcriptional regulator YurK,UW4-IA
MBECJGJC_01210,CDS,987,mdh_2,1.1.1.37,,Malate dehydrogenase,UW4-IA
MBECJGJC_01211,CDS,1023,,,,hypothetical protein,UW4-IA
MBECJGJC_01212,CDS,366,,,,hypothetical protein,UW4-IA
MBECJGJC_01213,CDS,846,rlmJ,2.1.1.266,COG2961,Ribosomal RNA large subunit methyltransferase J,UW4-IA
MBECJGJC_01214,CDS,1245,,,,hypothetical protein,UW4-IA
MBECJGJC_01215,CDS,588,,,,hypothetical protein,UW4-IA
MBECJGJC_01216,CDS,1500,,,,hypothetical protein,UW4-IA
MBECJGJC_01217,CDS,1080,takP,,COG4663,Alpha-keto acid-binding periplasmic protein TakP,UW4-IA
MBECJGJC_01218,CDS,1407,pmbA,3.4.-.-,COG0312,Metalloprotease PmbA,UW4-IA
MBECJGJC_01219,CDS,540,,,,hypothetical protein,UW4-IA
MBECJGJC_01220,CDS,627,mog,2.7.7.75,COG0521,Molybdopterin adenylyltransferase,UW4-IA
MBECJGJC_01221,CDS,1530,,,,hypothetical protein,UW4-IA
MBECJGJC_01222,CDS,822,thyA,2.1.1.45,COG0207,Thymidylate synthase,UW4-IA
MBECJGJC_01223,CDS,516,folA,1.5.1.3,COG0262,Dihydrofolate reductase,UW4-IA
MBECJGJC_01224,CDS,513,,,,hypothetical protein,UW4-IA
MBECJGJC_01225,CDS,189,,,,hypothetical protein,UW4-IA
MBECJGJC_01226,CDS,969,lpxC,3.5.1.108,COG0774,UDP-3-O-acyl-N-acetylglucosamine deacetylase,UW4-IA
MBECJGJC_01227,CDS,1176,ftsZ,,COG0206,Cell division protein FtsZ,UW4-IA
MBECJGJC_01228,CDS,1230,ftsA_1,,COG0849,Cell division protein FtsA,UW4-IA
MBECJGJC_01229,CDS,753,ftsQ,,COG1589,Cell division protein FtsQ,UW4-IA
MBECJGJC_01230,CDS,927,ddl,6.3.2.4,,D-alanine--D-alanine ligase,UW4-IA
MBECJGJC_01231,CDS,1389,murC,6.3.2.8,COG0773,UDP-N-acetylmuramate--L-alanine ligase,UW4-IA
MBECJGJC_01232,CDS,1086,murG,2.4.1.227,COG0707,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,UW4-IA
MBECJGJC_01233,CDS,1161,ftsW,2.4.1.129,COG0772,putative peptidoglycan glycosyltransferase FtsW,UW4-IA
MBECJGJC_01234,CDS,1368,murD,6.3.2.9,COG0771,UDP-N-acetylmuramoylalanine--D-glutamate ligase,UW4-IA
MBECJGJC_01235,CDS,1089,mraY,2.7.8.13,COG0472,Phospho-N-acetylmuramoyl-pentapeptide-transferase,UW4-IA
MBECJGJC_01236,CDS,1383,murF,6.3.2.10,COG0770,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,UW4-IA
MBECJGJC_01237,CDS,1509,murE,6.3.2.13,COG0769,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",UW4-IA
MBECJGJC_01238,CDS,1749,penA,3.4.16.4,COG0768,"putative peptidoglycan D,D-transpeptidase PenA",UW4-IA
MBECJGJC_01239,CDS,279,ftsL,,,Cell division protein FtsL,UW4-IA
MBECJGJC_01240,CDS,951,rsmH,2.1.1.199,COG0275,Ribosomal RNA small subunit methyltransferase H,UW4-IA
MBECJGJC_01241,CDS,447,mraZ,,COG2001,Transcriptional regulator MraZ,UW4-IA
MBECJGJC_01242,CDS,603,,,,hypothetical protein,UW4-IA
MBECJGJC_01243,CDS,450,,,,hypothetical protein,UW4-IA
MBECJGJC_01244,CDS,1035,pyrC,3.5.2.3,COG0418,Dihydroorotase,UW4-IA
MBECJGJC_01245,CDS,780,rsmI_2,2.1.1.198,COG0313,Ribosomal RNA small subunit methyltransferase I,UW4-IA
MBECJGJC_01246,CDS,411,,,,hypothetical protein,UW4-IA
MBECJGJC_01247,CDS,381,,,,hypothetical protein,UW4-IA
MBECJGJC_01248,CDS,1422,rhlE_1,3.6.4.13,COG0513,ATP-dependent RNA helicase RhlE,UW4-IA
MBECJGJC_01249,CDS,234,,,,hypothetical protein,UW4-IA
MBECJGJC_01250,CDS,255,,,,hypothetical protein,UW4-IA
MBECJGJC_01251,CDS,1353,,,COG3385,IS4 family transposase ISAzo5,UW4-IA
MBECJGJC_01252,CDS,1071,,,,hypothetical protein,UW4-IA
MBECJGJC_01253,CDS,456,,,,hypothetical protein,UW4-IA
MBECJGJC_01254,CDS,417,,,,hypothetical protein,UW4-IA
MBECJGJC_01255,CDS,1554,ctpF_2,3.6.3.-,COG0474,putative cation-transporting ATPase F,UW4-IA
MBECJGJC_01256,CDS,753,,,,hypothetical protein,UW4-IA
MBECJGJC_01257,CDS,759,cinA,,,Putative competence-damage inducible protein,UW4-IA
MBECJGJC_01258,CDS,549,,,,hypothetical protein,UW4-IA
MBECJGJC_01259,CDS,552,,,,hypothetical protein,UW4-IA
MBECJGJC_01260,CDS,597,lptA,,COG1934,Lipopolysaccharide export system protein LptA,UW4-IA
MBECJGJC_01261,CDS,597,lptC,,,Lipopolysaccharide export system protein LptC,UW4-IA
MBECJGJC_01262,CDS,984,kdsD_1,5.3.1.13,COG0517,Arabinose 5-phosphate isomerase KdsD,UW4-IA
MBECJGJC_01263,CDS,1968,kefC_2,,COG0475,Glutathione-regulated potassium-efflux system protein KefC,UW4-IA
MBECJGJC_01264,CDS,681,,,,hypothetical protein,UW4-IA
MBECJGJC_01265,CDS,1746,kup,,,Low affinity potassium transport system protein kup,UW4-IA
MBECJGJC_01266,CDS,1359,,,,hypothetical protein,UW4-IA
MBECJGJC_01267,CDS,729,pmpR,,COG0217,Transcriptional regulatory protein PmpR,UW4-IA
MBECJGJC_01268,CDS,1533,,,,hypothetical protein,UW4-IA
MBECJGJC_01269,CDS,519,rfaH,,COG0250,Transcription antitermination protein RfaH,UW4-IA
MBECJGJC_01270,CDS,447,,,,hypothetical protein,UW4-IA
MBECJGJC_01271,CDS,159,,,,hypothetical protein,UW4-IA
MBECJGJC_01272,CDS,3876,,,,hypothetical protein,UW4-IA
MBECJGJC_01273,CDS,1464,,,,hypothetical protein,UW4-IA
MBECJGJC_01274,CDS,1131,ybdK,6.3.2.2,COG2170,Putative glutamate--cysteine ligase 2,UW4-IA
MBECJGJC_01275,CDS,639,,,,hypothetical protein,UW4-IA
MBECJGJC_01276,CDS,4533,,,,hypothetical protein,UW4-IA
MBECJGJC_01277,CDS,1971,,,,hypothetical protein,UW4-IA
MBECJGJC_01278,CDS,690,,,,hypothetical protein,UW4-IA
MBECJGJC_01279,CDS,1986,rep_3,3.6.4.12,COG0210,ATP-dependent DNA helicase Rep,UW4-IA
MBECJGJC_01280,CDS,498,,,,hypothetical protein,UW4-IA
MBECJGJC_01281,CDS,450,petJ,,,Cytochrome c6,UW4-IA
MBECJGJC_01282,tRNA,77,,,,tRNA-Arg(ccg),UW4-IA
MBECJGJC_01283,CDS,732,,,,hypothetical protein,UW4-IA
MBECJGJC_01284,CDS,681,,,,hypothetical protein,UW4-IA
MBECJGJC_01285,CDS,591,,,,hypothetical protein,UW4-IA
MBECJGJC_01286,CDS,321,gdx_1,,,Guanidinium exporter,UW4-IA
MBECJGJC_01287,CDS,324,gdx_2,,,Guanidinium exporter,UW4-IA
MBECJGJC_01288,CDS,918,,,,hypothetical protein,UW4-IA
MBECJGJC_01289,CDS,3690,,,,hypothetical protein,UW4-IA
MBECJGJC_01290,CDS,1578,,,,hypothetical protein,UW4-IA
MBECJGJC_01291,CDS,657,,,,hypothetical protein,UW4-IA
MBECJGJC_01292,CDS,597,,,,hypothetical protein,UW4-IA
MBECJGJC_01293,CDS,354,,,,hypothetical protein,UW4-IA
MBECJGJC_01294,CDS,1413,ahcY,3.3.1.1,,Adenosylhomocysteinase,UW4-IA
MBECJGJC_01295,CDS,375,,,,hypothetical protein,UW4-IA
MBECJGJC_01296,CDS,882,rapZ,,COG1660,RNase adapter protein RapZ,UW4-IA
MBECJGJC_01297,CDS,1245,hipO,3.5.1.32,COG1473,Hippurate hydrolase,UW4-IA
MBECJGJC_01298,CDS,681,tctD,,COG0745,Transcriptional regulatory protein tctD,UW4-IA
MBECJGJC_01299,CDS,1497,sasA_14,2.7.-.-,,Adaptive-response sensory-kinase SasA,UW4-IA
MBECJGJC_01300,CDS,246,cmpR_1,,,HTH-type transcriptional activator CmpR,UW4-IA
MBECJGJC_01301,CDS,219,,,,hypothetical protein,UW4-IA
MBECJGJC_01302,CDS,819,mlaF,3.6.3.-,COG1127,Intermembrane phospholipid transport system ATP-binding protein MlaF,UW4-IA
MBECJGJC_01303,CDS,1452,zraR_1,,COG2204,Transcriptional regulatory protein ZraR,UW4-IA
MBECJGJC_01304,CDS,1395,,,,hypothetical protein,UW4-IA
MBECJGJC_01305,CDS,1821,sctC_1,,,Type 3 secretion system secretin,UW4-IA
MBECJGJC_01306,CDS,1281,,,,hypothetical protein,UW4-IA
MBECJGJC_01307,CDS,300,linX,1.1.1.-,,"2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX",UW4-IA
MBECJGJC_01308,CDS,255,,,,hypothetical protein,UW4-IA
MBECJGJC_01309,CDS,279,,,,hypothetical protein,UW4-IA
MBECJGJC_01310,CDS,636,,,,hypothetical protein,UW4-IA
MBECJGJC_01311,CDS,963,egtD,2.1.1.44,COG4301,Histidine N-alpha-methyltransferase,UW4-IA
MBECJGJC_01312,CDS,1296,egtB_3,1.14.99.50,COG1262,Hercynine oxygenase,UW4-IA
MBECJGJC_01313,CDS,954,,,,hypothetical protein,UW4-IA
MBECJGJC_01314,CDS,2283,selD_1,2.7.9.3,,"Selenide, water dikinase",UW4-IA
MBECJGJC_01315,CDS,525,rpsE,,COG0098,30S ribosomal protein S5,UW4-IA
MBECJGJC_01316,CDS,183,rpmD,,,50S ribosomal protein L30,UW4-IA
MBECJGJC_01317,CDS,435,rplO,,COG0200,50S ribosomal protein L15,UW4-IA
MBECJGJC_01318,CDS,1326,secY,,COG0201,Protein translocase subunit SecY,UW4-IA
MBECJGJC_01319,CDS,219,infA,,,Translation initiation factor IF-1,UW4-IA
MBECJGJC_01320,CDS,363,rpsM,,COG0099,30S ribosomal protein S13,UW4-IA
MBECJGJC_01321,CDS,396,rpsK_1,,COG0100,30S ribosomal protein S11,UW4-IA
MBECJGJC_01322,CDS,630,rpsD,,COG0522,30S ribosomal protein S4,UW4-IA
MBECJGJC_01323,CDS,975,rpoA,2.7.7.6,,DNA-directed RNA polymerase subunit alpha,UW4-IA
MBECJGJC_01324,CDS,390,rplQ,,COG0203,50S ribosomal protein L17,UW4-IA
MBECJGJC_01325,CDS,1812,atm1,,COG5265,ATM1-type heavy metal exporter,UW4-IA
MBECJGJC_01326,CDS,774,,,,hypothetical protein,UW4-IA
MBECJGJC_01327,CDS,2352,fadE,1.3.8.7,COG1960,Acyl-coenzyme A dehydrogenase,UW4-IA
MBECJGJC_01328,CDS,1290,,2.3.1.9,,putative acetyl-CoA acyltransferase,UW4-IA
MBECJGJC_01329,CDS,1929,fadJ,,COG1024,Fatty acid oxidation complex subunit alpha,UW4-IA
MBECJGJC_01330,CDS,1314,,,COG2067,Putative outer membrane protein,UW4-IA
MBECJGJC_01331,CDS,2388,fadN,1.1.1.35,COG1024,putative 3-hydroxyacyl-CoA dehydrogenase,UW4-IA
MBECJGJC_01332,CDS,1203,fadA,2.3.1.16,COG0183,3-ketoacyl-CoA thiolase,UW4-IA
MBECJGJC_01333,CDS,645,,,,hypothetical protein,UW4-IA
MBECJGJC_01334,CDS,828,,,,hypothetical protein,UW4-IA
MBECJGJC_01335,CDS,339,,,,hypothetical protein,UW4-IA
MBECJGJC_01336,CDS,384,yabJ,3.5.99.10,COG0251,2-iminobutanoate/2-iminopropanoate deaminase,UW4-IA
MBECJGJC_01337,CDS,2073,recG,3.6.4.12,COG1200,ATP-dependent DNA helicase RecG,UW4-IA
MBECJGJC_01338,CDS,1641,mcpP,,COG0840,Methyl-accepting chemotaxis protein McpP,UW4-IA
MBECJGJC_01339,CDS,807,,,,hypothetical protein,UW4-IA
MBECJGJC_01340,CDS,780,scaC,7.2.2.5,COG1121,Manganese import ATP-binding protein ScaC,UW4-IA
MBECJGJC_01341,CDS,882,mntB,,,Manganese transport system membrane protein MntB,UW4-IA
MBECJGJC_01342,CDS,972,mntA,,COG0803,Manganese-binding lipoprotein MntA,UW4-IA
MBECJGJC_01343,CDS,348,,,,hypothetical protein,UW4-IA
MBECJGJC_01344,CDS,288,,,,hypothetical protein,UW4-IA
MBECJGJC_01345,CDS,1920,,,,hypothetical protein,UW4-IA
MBECJGJC_01346,CDS,654,sigG,,COG1595,ECF RNA polymerase sigma factor SigG,UW4-IA
MBECJGJC_01347,CDS,1119,ald,1.4.1.1,COG0686,Alanine dehydrogenase,UW4-IA
MBECJGJC_01348,CDS,810,suhB,3.1.3.25,COG0483,Inositol-1-monophosphatase,UW4-IA
MBECJGJC_01349,CDS,822,trmJ,2.1.1.-,,tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ,UW4-IA
MBECJGJC_01350,CDS,753,dapH_3,2.3.1.89,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",UW4-IA
MBECJGJC_01351,CDS,492,iscR,,COG1959,HTH-type transcriptional regulator IscR,UW4-IA
MBECJGJC_01352,CDS,1158,nifS,2.8.1.7,COG1104,Cysteine desulfurase NifS,UW4-IA
MBECJGJC_01353,CDS,1212,iscS,2.8.1.7,COG1104,Cysteine desulfurase IscS,UW4-IA
MBECJGJC_01354,CDS,396,iscU,,COG0822,Iron-sulfur cluster assembly scaffold protein IscU,UW4-IA
MBECJGJC_01355,CDS,324,iscA,,COG0316,Iron-binding protein IscA,UW4-IA
MBECJGJC_01356,CDS,528,hscB,,COG1076,Co-chaperone protein HscB,UW4-IA
MBECJGJC_01357,CDS,1902,hscA_1,,COG0443,Chaperone protein HscA,UW4-IA
MBECJGJC_01358,CDS,342,fdx,,COG0633,2Fe-2S ferredoxin,UW4-IA
MBECJGJC_01359,CDS,195,iscX,,COG2975,Protein IscX,UW4-IA
MBECJGJC_01360,CDS,390,,,,hypothetical protein,UW4-IA
MBECJGJC_01361,CDS,810,,,,hypothetical protein,UW4-IA
MBECJGJC_01362,CDS,465,,,,hypothetical protein,UW4-IA
MBECJGJC_01363,CDS,900,rdgC,,COG2974,Recombination-associated protein RdgC,UW4-IA
MBECJGJC_01364,tRNA,85,,,,tRNA-Leu(tag),UW4-IA
MBECJGJC_01365,CDS,336,,,,hypothetical protein,UW4-IA
MBECJGJC_01366,CDS,453,,,,hypothetical protein,UW4-IA
MBECJGJC_01367,CDS,969,yedI,,COG2354,Inner membrane protein YedI,UW4-IA
MBECJGJC_01368,CDS,1131,,2.6.1.51,COG0075,Serine-pyruvate aminotransferase,UW4-IA
MBECJGJC_01369,CDS,882,mscS_1,,COG0668,Small-conductance mechanosensitive channel,UW4-IA
MBECJGJC_01370,CDS,1152,,,,hypothetical protein,UW4-IA
MBECJGJC_01371,CDS,804,,,,hypothetical protein,UW4-IA
MBECJGJC_01372,CDS,372,,,,hypothetical protein,UW4-IA
MBECJGJC_01373,CDS,186,,,,hypothetical protein,UW4-IA
MBECJGJC_01374,CDS,1494,ubiB_3,2.7.-.-,,protein kinase UbiB,UW4-IA
MBECJGJC_01375,CDS,351,,,,hypothetical protein,UW4-IA
MBECJGJC_01376,CDS,999,,,,hypothetical protein,UW4-IA
MBECJGJC_01377,CDS,354,,,,hypothetical protein,UW4-IA
MBECJGJC_01378,CDS,270,,,,hypothetical protein,UW4-IA
MBECJGJC_01379,CDS,276,,,,hypothetical protein,UW4-IA
MBECJGJC_01380,CDS,339,,,,hypothetical protein,UW4-IA
MBECJGJC_01381,CDS,1254,,,,hypothetical protein,UW4-IA
MBECJGJC_01382,CDS,1197,,,,hypothetical protein,UW4-IA
MBECJGJC_01383,CDS,1149,,,,hypothetical protein,UW4-IA
MBECJGJC_01384,CDS,2124,iolG,1.1.1.369,,Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase,UW4-IA
MBECJGJC_01385,CDS,1863,,,,hypothetical protein,UW4-IA
MBECJGJC_01386,CDS,1254,mshA_6,2.4.1.250,,D-inositol-3-phosphate glycosyltransferase,UW4-IA
