target_id	length	eff_length	est_counts	tpm
POCFKNDN_02059	789	643.75	1176	66.1228
POCFKNDN_02060	381	236.171	958	146.825
POCFKNDN_02061	1041	895.75	337	13.6177
POCFKNDN_02062	636	490.75	74	5.45799
POCFKNDN_02063	1002	856.75	145	6.12597
POCFKNDN_02064	1032	886.75	722	29.4712
POCFKNDN_02065	783	637.75	63	3.57562
POCFKNDN_02066	483	337.786	171	18.3238
POCFKNDN_02067	456	310.819	131	15.2554
POCFKNDN_02068	270	128.09	488	137.901
POCFKNDN_02069	687	541.75	123	8.21802
POCFKNDN_02070	2595	2449.75	0	0
POCFKNDN_02071	444	298.85	0	0
POCFKNDN_02072	420	274.967	0	0
POCFKNDN_02073	74	9.3125	0.673529	2.61789
POCFKNDN_02074	1929	1783.75	1	0.0202921
POCFKNDN_02075	726	580.75	0	0
POCFKNDN_02076	183	54.3046	1	0.666537
POCFKNDN_02077	897	751.75	1	0.048149
POCFKNDN_02078	894	748.75	1	0.048342
POCFKNDN_02079	948	802.75	0	0
POCFKNDN_02080	123	19.5561	0	0
POCFKNDN_02081	915	769.75	0	0
POCFKNDN_02082	501	355.786	0	0
POCFKNDN_02083	795	649.75	1	0.0557077
POCFKNDN_02084	576	430.75	3	0.252091
POCFKNDN_02085	3642	3496.75	3	0.031054
POCFKNDN_02086	2721	2575.75	2	0.0281052
POCFKNDN_02087	1893	1747.75	0	0
POCFKNDN_02088	1917	1771.75	1	0.0204295
POCFKNDN_02089	1248	1102.75	0	0
POCFKNDN_02090	615	469.75	0	0
POCFKNDN_02091	2529	2383.75	2	0.030369
POCFKNDN_02092	2094	1948.75	5	0.0928699
POCFKNDN_02093	1872	1726.75	2	0.0419239
POCFKNDN_02094	525	379.75	0	0
POCFKNDN_02095	1257	1111.75	1	0.0325577
POCFKNDN_02096	744	598.75	1	0.0604527
POCFKNDN_02097	1836	1690.75	1	0.0214083
POCFKNDN_02098	1368	1222.75	0	0
POCFKNDN_02099	870	724.75	0	0
POCFKNDN_02100	1062	916.75	0	0
POCFKNDN_02101	783	637.75	0	0
POCFKNDN_02102	1518	1372.75	0	0
POCFKNDN_02103	354	209.481	0	0
POCFKNDN_02104	1404	1258.75	0	0
POCFKNDN_02105	951	805.75	0	0
POCFKNDN_02106	450	304.85	0	0
POCFKNDN_02107	495	349.786	0	0
POCFKNDN_02108	765	619.75	0	0
POCFKNDN_02109	2904	2758.75	1	0.0131204
POCFKNDN_02110	435	289.909	0	0
POCFKNDN_02111	1476	1330.75	0	0
POCFKNDN_02112	933	787.75	0	0
POCFKNDN_02113	702	556.75	0	0
POCFKNDN_02114	486	340.786	0	0
POCFKNDN_02115	366	221.33	1	0.163539
POCFKNDN_02116	240	100.579	0	0
POCFKNDN_02117	381	236.171	0	0
POCFKNDN_02118	327	182.926	0	0
POCFKNDN_02119	1305	1159.75	2	0.0624204
POCFKNDN_02120	4815	4669.75	0	0
POCFKNDN_02121	750	604.75	0	0
POCFKNDN_02122	2160	2014.75	0	0
POCFKNDN_02123	561	415.75	0	0
POCFKNDN_02124	591	445.75	0	0
POCFKNDN_02125	732	586.75	0	0
POCFKNDN_02126	645	499.75	0	0
POCFKNDN_02127	618	472.75	0	0
POCFKNDN_02128	489	343.786	1	0.105286
POCFKNDN_02129	645	499.75	0	0
POCFKNDN_02130	1407	1261.75	2	0.0573743
POCFKNDN_02131	1167	1021.75	1	0.0354255
POCFKNDN_02132	1443	1297.75	1	0.0278914
POCFKNDN_02133	2493	2347.75	3	0.046252
POCFKNDN_02134	372	227.264	1	0.159269
POCFKNDN_02135	207	72.6536	0	0
POCFKNDN_02136	2271	2125.75	0	0
POCFKNDN_02137	306	162.512	0	0
POCFKNDN_02138	1110	964.75	0	0
POCFKNDN_02139	657	511.75	0	0
POCFKNDN_02140	828	682.75	0	0
POCFKNDN_02141	606	460.75	0	0
POCFKNDN_02142	555	409.75	0	0
POCFKNDN_02143	141	27.9317	0	0
POCFKNDN_02144	798	652.75	0	0
POCFKNDN_02145	717	571.75	0	0
POCFKNDN_02146	393	248.123	1	0.145879
POCFKNDN_02147	252	111.399	0	0
POCFKNDN_02148	594	448.75	0	0
POCFKNDN_02149	2016	1870.75	0	0
POCFKNDN_02150	384	239.171	0	0
POCFKNDN_02151	549	403.75	0	0
POCFKNDN_02152	771	625.75	0	0
POCFKNDN_02153	855	709.75	0	0
POCFKNDN_02154	1194	1048.75	0	0
POCFKNDN_02155	561	415.75	0	0
POCFKNDN_02156	1695	1549.75	1	0.0233561
POCFKNDN_02157	261	119.656	0	0
POCFKNDN_02158	870	724.75	0	0
POCFKNDN_02159	213	77.4001	0	0
POCFKNDN_02160	747	601.75	0	0
POCFKNDN_02161	855	709.75	0	0
POCFKNDN_02162	1002	856.75	0	0
POCFKNDN_02163	1548	1402.75	0.5	0.0129018
POCFKNDN_02164	1461	1315.75	0.5	0.0137549
POCFKNDN_02165	76	9.072	0	0
POCFKNDN_02166	77	8.82069	2	8.20708
POCFKNDN_02167	77	8.82069	2814.5	11549.4
POCFKNDN_02168	609	463.75	9	0.702457
POCFKNDN_02169	192	60.9977	2	1.1868
POCFKNDN_02170	98	11.5	1058	3330.04
POCFKNDN_02171	693	547.75	1072	70.8392
POCFKNDN_02172	291	148.001	31148.3	7617.83
POCFKNDN_02173	1656	1510.75	41704	999.186
POCFKNDN_02174	1908	1762.75	5984.93	122.894
POCFKNDN_02175	77	8.82069	2921.55	11988.7
POCFKNDN_02176	76	9.072	2041.67	8145.97
POCFKNDN_02177	2415	2269.75	9193	146.602
POCFKNDN_02178	1272	1126.75	5026	161.457
POCFKNDN_02179	630	484.75	4380	327.053
POCFKNDN_02180	1335	1189.75	9368	285.005
POCFKNDN_02181	999	853.75	344	14.5844
POCFKNDN_02182	732	586.75	427	26.3412
POCFKNDN_02183	228	90.0088	296	119.033
POCFKNDN_02184	360	215.374	30	5.04183
POCFKNDN_02185	726	580.75	55	3.42795
POCFKNDN_02186	1530	1384.75	50	1.30695
POCFKNDN_02187	2232	2086.75	0	0
POCFKNDN_02188	1404	1258.75	0	0
POCFKNDN_02189	2658	2512.75	0	0
POCFKNDN_02190	234	95.2914	0	0
POCFKNDN_02191	660	514.75	0	0
POCFKNDN_02192	789	643.75	0	0
POCFKNDN_02193	306	162.512	0	0
POCFKNDN_02194	789	643.75	0	0
POCFKNDN_02195	294	150.956	0	0
POCFKNDN_02196	267	125.27	0	0
POCFKNDN_02197	195	63.3467	0	0
POCFKNDN_02198	297	153.895	0	0
POCFKNDN_02199	534	388.75	0	0
POCFKNDN_02200	3123	2977.75	3	0.0364665
POCFKNDN_02201	1635	1489.75	0	0
POCFKNDN_02202	1113	967.75	0	0
POCFKNDN_02203	1362	1216.75	0	0
POCFKNDN_02204	702	556.75	1	0.0650131
POCFKNDN_02205	1071	925.75	0	0
POCFKNDN_02206	186	56.5288	0	0
POCFKNDN_02207	2292	2146.75	0	0
POCFKNDN_02208	558	412.75	0	0
POCFKNDN_02209	783	637.75	0	0
POCFKNDN_02210	621	475.75	18	1.36948
POCFKNDN_02211	297	153.895	3	0.7056
POCFKNDN_02212	516	370.75	654	63.8495
POCFKNDN_02213	639	493.75	152	11.1429
POCFKNDN_02214	264	122.471	117	34.5792
POCFKNDN_02215	243	103.263	128	44.867
POCFKNDN_02216	660	514.75	40	2.81271
POCFKNDN_02217	255	114.133	4	1.26856
POCFKNDN_02218	1023	877.75	290	11.9588
POCFKNDN_02219	306	162.512	57	12.6955
POCFKNDN_02220	1176	1030.75	1489	52.2881
POCFKNDN_02221	1329	1183.75	740	22.6273
POCFKNDN_02222	1155	1009.75	88	3.1545
POCFKNDN_02223	765	619.75	108	6.30766
POCFKNDN_02224	654	508.75	131	9.32026
POCFKNDN_02225	690	544.75	171	11.3621
POCFKNDN_02226	1182	1036.75	6003	209.583
POCFKNDN_02227	486	340.786	288	30.5894
POCFKNDN_02228	597	451.75	551	44.1484
POCFKNDN_02229	264	122.471	83	24.5305
POCFKNDN_02230	687	541.75	1510	100.888
POCFKNDN_02231	444	298.85	1671	202.388
POCFKNDN_02232	465	319.819	502	56.8146
POCFKNDN_02233	234	95.2914	164	62.2947
POCFKNDN_02234	1317	1171.75	341	10.5337
POCFKNDN_02235	393	248.123	447	65.2081
POCFKNDN_02236	744	598.75	1108	66.9816
POCFKNDN_02237	1398	1252.75	618	17.856
POCFKNDN_02238	414	268.994	21	2.82578
POCFKNDN_02239	906	760.75	52	2.47413
POCFKNDN_02240	450	304.85	21	2.49341
POCFKNDN_02241	423	277.967	202	26.3039
POCFKNDN_02242	4080	3934.75	587	5.39985
POCFKNDN_02243	435	289.909	282	35.2085
POCFKNDN_02244	480	334.786	351	37.949
POCFKNDN_02245	540	394.75	86	7.88565
POCFKNDN_02246	1224	1078.75	68	2.28165
POCFKNDN_02247	1707	1561.75	19	0.440355
POCFKNDN_02248	1140	994.75	10	0.363871
POCFKNDN_02249	273	130.945	0	0
POCFKNDN_02250	1635	1489.75	0	0
POCFKNDN_02251	567	421.75	0	0
POCFKNDN_02252	1632	1486.75	24	0.584298
POCFKNDN_02253	1080	934.75	2	0.0774454
POCFKNDN_02254	1527	1381.75	0	0
POCFKNDN_02255	2739	2593.75	0	0
POCFKNDN_02256	975	829.75	0	0
POCFKNDN_02257	2112	1966.75	0	0
POCFKNDN_02258	483	337.786	44	4.71489
POCFKNDN_02259	804	658.75	293	16.0993
POCFKNDN_02260	492	346.786	125	13.047
POCFKNDN_02261	2694	2548.75	619	8.79072
POCFKNDN_02262	1311	1165.75	497	15.4316
POCFKNDN_02263	1446	1300.75	549	15.2771
POCFKNDN_02264	1269	1123.75	2296	73.9543
POCFKNDN_02265	1644	1498.75	1174	28.3531
POCFKNDN_02266	1635	1489.75	1619	39.3364
POCFKNDN_02267	441	295.88	1383	169.187
POCFKNDN_02268	603	457.75	464	36.6903
POCFKNDN_02269	984	838.75	1032	44.5357
POCFKNDN_02270	77	8.82069	2921.55	11988.7
POCFKNDN_02271	150	32.9463	41	45.0441
POCFKNDN_02272	921	775.75	113	5.27251
POCFKNDN_02273	1221	1075.75	157	5.28262
POCFKNDN_02274	441	295.88	110	13.4567
POCFKNDN_02275	606	460.75	89	6.99175
POCFKNDN_02276	480	334.786	699	75.5737
POCFKNDN_02277	963	817.75	104	4.60335
POCFKNDN_02278	1284	1138.75	1338	42.5294
POCFKNDN_02279	705	559.75	890	57.5516
POCFKNDN_02280	1014	868.75	3908	162.825
POCFKNDN_02281	897	751.75	31	1.49262
POCFKNDN_02282	1002	856.75	52	2.1969
POCFKNDN_02283	966	820.75	39	1.71995
POCFKNDN_02284	1479	1333.75	405	10.9911
POCFKNDN_02285	465	319.819	295	33.3871
POCFKNDN_02286	546	400.75	200	18.0642
POCFKNDN_02287	1029	883.75	408.956	16.7497
POCFKNDN_02288	3948	3802.75	1266	12.0503
POCFKNDN_02289	504	358.786	18	1.81592
POCFKNDN_02290	2187	2041.75	276	4.89291
POCFKNDN_02291	3924	3778.75	329.971	3.16074
POCFKNDN_02292	282	139.479	28	7.26624
POCFKNDN_02293	555	409.75	41	3.62181
POCFKNDN_02294	354	209.481	28	4.8381
POCFKNDN_02295	177	50.1477	207	149.41
POCFKNDN_02296	1083	937.75	672	25.9384
POCFKNDN_02297	903	757.75	183	8.74151
POCFKNDN_02298	2778	2632.75	253	3.47834
POCFKNDN_02299	1701	1555.75	265	6.16548
POCFKNDN_02300	1245	1099.75	566	18.6287
POCFKNDN_02301	618	472.75	602	46.0921
POCFKNDN_02302	873	727.75	1104	54.9096
POCFKNDN_02303	1950	1804.75	877	17.5891
POCFKNDN_02304	480	334.786	985	106.495
POCFKNDN_02305	333	188.741	46	8.82173
POCFKNDN_02306	726	580.75	23	1.43351
POCFKNDN_02307	948	802.75	1	0.0450901
POCFKNDN_02308	951	805.75	42	1.88673
POCFKNDN_02309	306	162.512	6	1.33637
POCFKNDN_02310	678	532.75	8	0.543535
POCFKNDN_02311	1293	1147.75	16	0.504584
POCFKNDN_02312	97	11.3982	1	3.1756
POCFKNDN_02313	774	628.75	123	7.0809
POCFKNDN_02314	990	844.75	86	3.68495
POCFKNDN_02315	1860	1714.75	3910	82.5348
POCFKNDN_02316	201	67.8527	2735	1458.99
POCFKNDN_02317	333	188.741	3100	594.508
POCFKNDN_02318	717	571.75	817	51.7222
POCFKNDN_02319	753	607.75	148	8.8145
POCFKNDN_02320	585	439.75	67	5.51481
POCFKNDN_02321	1296	1150.75	1273.77	40.0657
POCFKNDN_02322	1317	1171.75	390	12.0473
POCFKNDN_02323	1392	1246.75	574	16.6646
POCFKNDN_02324	444	298.85	166	20.1055
POCFKNDN_02325	957	811.75	191	8.51672
POCFKNDN_02326	180	52.1813	36	24.9717
POCFKNDN_02327	1875	1729.75	4856	101.615
POCFKNDN_02328	2223	2077.75	1435.91	25.0147
POCFKNDN_02329	906	760.75	173	8.23124
POCFKNDN_02330	789	643.75	121	6.80345
POCFKNDN_02331	1992	1846.75	374	7.33035
POCFKNDN_02332	600	454.75	64	5.09411
POCFKNDN_02333	1407	1261.75	146	4.18833
POCFKNDN_02334	969	823.75	2154	94.648
POCFKNDN_02335	579	433.75	270	22.5313
POCFKNDN_02336	504	358.786	3244	327.27
POCFKNDN_02337	2217	2071.75	8942	156.228
POCFKNDN_02338	717	571.75	6443	407.89
POCFKNDN_02339	435	289.909	2378	296.9
POCFKNDN_02340	657	511.75	2038	144.148
POCFKNDN_02341	1041	895.75	2587	104.537
POCFKNDN_02342	1431	1285.75	777	21.8739
POCFKNDN_02343	2604	2458.75	3276	48.227
POCFKNDN_02344	74	9.3125	476.632	1852.58
POCFKNDN_02345	76	9.072	1144.78	4567.52
POCFKNDN_02346	312	168.264	78.9435	16.9819
POCFKNDN_02347	471	325.819	1	0.111092
POCFKNDN_02348	513	367.75	85	8.36619
POCFKNDN_02349	2061	1915.75	668	12.6211
POCFKNDN_02350	432	286.938	142	17.9127
POCFKNDN_02351	864	718.75	85	4.28058
POCFKNDN_02352	1164	1018.75	529.044	18.7969
POCFKNDN_02353	222	84.9787	236	100.522
POCFKNDN_02354	2625	2479.75	1413.96	20.639
POCFKNDN_02355	297	153.895	11	2.5872
POCFKNDN_02356	951	805.75	63	2.8301
POCFKNDN_02357	555	409.75	9	0.795032
POCFKNDN_02358	1359	1213.75	648.542	19.3406
POCFKNDN_02359	594	448.75	131	10.5664
POCFKNDN_02360	501	355.786	115	11.6996
POCFKNDN_02361	279	136.675	189	50.0535
POCFKNDN_02362	984	838.75	867	37.4152
POCFKNDN_02363	645	499.75	784	56.7838
POCFKNDN_02364	3915	3769.75	2308	22.1607
POCFKNDN_02365	2400	2254.75	150	2.40799
POCFKNDN_02366	1134	988.75	65	2.37951
POCFKNDN_02367	1857	1711.75	192	4.05996
POCFKNDN_02368	897	751.75	213	10.2557
POCFKNDN_02369	90	10.0938	8	28.6877
POCFKNDN_02370	714	568.75	208	13.2374
POCFKNDN_02371	531	385.75	0	0
POCFKNDN_02372	2046	1900.75	101	1.92335
POCFKNDN_02373	1035	889.75	109	4.43424
POCFKNDN_02374	1155	1009.75	672	24.0889
POCFKNDN_02375	3018	2872.75	189.989	2.39382
POCFKNDN_02376	339	194.683	21	3.90438
POCFKNDN_02377	1515	1369.75	18	0.475655
POCFKNDN_02378	492	346.786	16	1.67001
POCFKNDN_02379	270	128.09	13	3.67359
POCFKNDN_02380	354	209.481	52	8.98505
POCFKNDN_02381	606	460.75	199	15.6332
POCFKNDN_02382	249	108.705	8	2.66381
POCFKNDN_02383	621	475.75	2287	174
POCFKNDN_02384	471	325.819	694	77.0981
POCFKNDN_02385	831	685.75	122	6.43954
POCFKNDN_02386	918	772.75	72	3.37252
POCFKNDN_02387	1875	1729.75	315	6.59156
POCFKNDN_02388	606	460.75	428	33.6232
POCFKNDN_02389	1233	1087.75	2664	88.6474
POCFKNDN_02390	1134	988.75	24	0.878589
POCFKNDN_02391	435	289.909	24	2.99647
POCFKNDN_02392	77	8.82069	733.5	3009.95
POCFKNDN_02393	77	8.82069	283.5	1163.35
POCFKNDN_02394	1854	1708.75	241.944	5.12503
POCFKNDN_02395	222	84.9787	3	1.27783
POCFKNDN_02396	222	84.9787	15	6.38914
POCFKNDN_02397	534	388.75	417	38.8264
POCFKNDN_02398	1299	1153.75	5898	185.035
POCFKNDN_02399	2505	2359.75	708	10.86
POCFKNDN_02400	981	835.75	340	14.7253
POCFKNDN_02401	1647	1501.75	2899	69.8734
POCFKNDN_02402	1008	862.75	291	12.2087
POCFKNDN_02403	1440	1294.75	1836	51.3272
POCFKNDN_02404	276	133.771	865	234.054
POCFKNDN_02405	510	364.786	886	87.9136
POCFKNDN_02406	1839	1693.75	1665	35.5816
POCFKNDN_02407	1932	1786.75	946	19.1641
POCFKNDN_02408	1605	1459.75	291	7.21565
POCFKNDN_02409	897	751.75	303	14.5892
POCFKNDN_02410	903	757.75	42	2.00625
POCFKNDN_02411	867	721.75	80	4.01203
POCFKNDN_02412	546	400.75	67	6.05149
POCFKNDN_02413	573	427.75	115	9.73126
POCFKNDN_02414	570	424.75	369	31.4452
POCFKNDN_02415	588	442.75	139	11.3636
POCFKNDN_02416	195	63.3467	97	55.4254
POCFKNDN_02417	630	484.75	548	40.9189
POCFKNDN_02418	627	481.75	2169	162.967
POCFKNDN_02419	423	277.967	676	88.0268
POCFKNDN_02420	474	328.819	1075	118.335
POCFKNDN_02421	528	382.75	782	73.9525
POCFKNDN_02422	2514	2368.75	702	10.727
POCFKNDN_02423	291	148.001	69	16.8751
POCFKNDN_02424	723	577.75	204	12.7806
POCFKNDN_02425	561	415.75	2014.52	175.388
POCFKNDN_02426	948	802.75	381	17.1793
POCFKNDN_02427	810	664.75	192	10.4545
POCFKNDN_02428	1710	1564.75	873	20.1944
POCFKNDN_02429	522	376.75	188	18.062
POCFKNDN_02430	747	601.75	627	37.7149
POCFKNDN_02431	930	784.75	895	41.2812
POCFKNDN_02432	1290	1144.75	598	18.9083
POCFKNDN_02433	1068	922.75	493	19.3386
POCFKNDN_02434	756	610.75	81	4.80046
POCFKNDN_02435	2256	2110.75	1012	17.3542
POCFKNDN_02436	1212	1066.75	2404	81.5705
POCFKNDN_02437	441	295.88	304	37.1894
POCFKNDN_02438	1554	1408.75	5136	131.963
POCFKNDN_02439	717	571.75	17912	1133.96
POCFKNDN_02440	570	424.75	446	38.0069
POCFKNDN_02441	765	619.75	219	12.7905
POCFKNDN_02442	165	42.1479	2	1.71757
POCFKNDN_02443	237	97.8989	24	8.87349
POCFKNDN_02444	1077	931.75	94	3.65165
POCFKNDN_02445	1137	991.75	195	7.11694
POCFKNDN_02446	384	239.171	314	47.5206
POCFKNDN_02447	2916	2770.75	1543	20.1572
POCFKNDN_02448	483	337.786	383	41.041
POCFKNDN_02449	579	433.75	161	13.4353
POCFKNDN_02450	273	130.945	388	107.251
POCFKNDN_02451	1056	910.75	576	22.892
POCFKNDN_02452	900	754.75	91	4.36415
POCFKNDN_02453	456	310.819	103	11.9947
POCFKNDN_02454	1440	1294.75	335	9.36526
POCFKNDN_02455	681	535.75	106	7.16151
POCFKNDN_02456	783	637.75	592	33.5995
POCFKNDN_02457	708	562.75	145	9.32639
POCFKNDN_02458	447	301.85	295	35.3746
POCFKNDN_02459	444	298.85	646	78.242
POCFKNDN_02460	306	162.512	190	42.3185
POCFKNDN_02461	450	304.85	912	108.285
POCFKNDN_02462	1461	1315.75	1860	51.1683
POCFKNDN_02463	1566	1420.75	1104	28.1263
POCFKNDN_02464	813	667.75	610	33.0657
POCFKNDN_02465	1632	1486.75	3917	95.3623
POCFKNDN_02466	1197	1051.75	865	29.769
POCFKNDN_02467	462	316.819	310	35.4169
POCFKNDN_02468	492	346.786	306	31.9389
POCFKNDN_02469	1164	1018.75	1631	57.9492
POCFKNDN_02470	723	577.75	602	37.7153
POCFKNDN_02471	1407	1261.75	632	18.1303
POCFKNDN_02472	201	67.8527	1617	862.588
POCFKNDN_02473	1356	1210.75	442	13.2138
POCFKNDN_02474	1272	1126.75	359	11.5326
POCFKNDN_02475	705	559.75	415	26.8358
POCFKNDN_02476	654	508.75	180	12.8065
POCFKNDN_02477	642	496.75	337	24.5558
POCFKNDN_02478	1812	1666.75	309	6.71041
POCFKNDN_02479	957	811.75	94	4.19147
POCFKNDN_02480	2220	2074.75	473	8.25195
POCFKNDN_02481	537	391.75	270	24.9469
POCFKNDN_02482	255	114.133	191	60.5737
POCFKNDN_02483	1413	1267.75	275	7.85164
POCFKNDN_02484	765	619.75	182	10.6296
POCFKNDN_02485	1659	1513.75	853.908	20.4182
POCFKNDN_02486	474	328.819	249	27.4096
POCFKNDN_02487	2652	2506.75	566.991	8.18703
POCFKNDN_02488	393	248.123	324	47.2649
POCFKNDN_02489	906	760.75	2255	107.292
POCFKNDN_02490	1599	1453.75	1574	39.1901
POCFKNDN_02491	1146	1000.75	130	4.70196
POCFKNDN_02492	462	316.819	216	24.6776
POCFKNDN_02493	2691	2545.75	2738	38.9295
POCFKNDN_02494	198	65.6427	1108	610.962
POCFKNDN_02495	627	481.75	151	11.3453
POCFKNDN_02496	450	304.85	55	6.53036
POCFKNDN_02497	537	391.75	55	5.08177
POCFKNDN_02498	2478	2332.75	681	10.5667
POCFKNDN_02499	378	233.195	0	0
POCFKNDN_02500	1674	1528.75	98	2.32033
POCFKNDN_02501	486	340.786	193	20.4992
POCFKNDN_02502	936	790.75	7	0.32042
POCFKNDN_02503	108	14.0543	164	422.372
POCFKNDN_02504	276	133.771	0	0
POCFKNDN_02505	612	466.75	0	0
POCFKNDN_02506	633	487.75	0	0
POCFKNDN_02507	798	652.75	3	0.166355
POCFKNDN_02508	303	159.641	38	8.61587
POCFKNDN_02509	1140	994.75	0	0
POCFKNDN_02510	1440	1294.75	0	0
POCFKNDN_02511	297	153.895	200	47.04
POCFKNDN_02512	354	209.481	105	18.1429
POCFKNDN_02513	339	194.683	61	11.3413
POCFKNDN_02514	306	162.512	134	29.8457
POCFKNDN_02515	90	10.0938	1893.83	6791.2
POCFKNDN_02516	894	748.75	71.0802	3.43616
POCFKNDN_02517	141	27.9317	19	24.6217
POCFKNDN_02518	234	95.2914	42	15.9535
POCFKNDN_02519	690	544.75	114	7.57476
POCFKNDN_02520	2835	2689.75	313	4.21205
POCFKNDN_02521	1422	1276.75	68	1.92781
POCFKNDN_02522	300	156.785	15	3.46296
POCFKNDN_02523	471	325.819	55	6.11008
POCFKNDN_02524	510	364.786	1322	131.176
POCFKNDN_02525	528	382.75	339	32.0587
POCFKNDN_02526	168	44.0151	51	41.9401
POCFKNDN_02527	2625	2479.75	1497	21.8512
POCFKNDN_02528	1698	1552.75	390	9.09126
POCFKNDN_02529	654	508.75	129	9.17797
POCFKNDN_02530	1074	928.75	108	4.20907
POCFKNDN_02531	600	454.75	133	10.5862
POCFKNDN_02532	2337	2191.75	562	9.28125
POCFKNDN_02533	1614	1468.75	634	15.6244
POCFKNDN_02534	915	769.75	855	40.2048
POCFKNDN_02535	681	535.75	297	20.0658
POCFKNDN_02536	1656	1510.75	859	20.5808
POCFKNDN_02537	306	162.512	384	85.5279
POCFKNDN_02538	171	46.0127	34	26.7462
POCFKNDN_02539	558	412.75	210	18.4159
POCFKNDN_02540	1620	1474.75	88.5841	2.17419
POCFKNDN_02541	654	508.75	33	2.34785
POCFKNDN_02542	279	136.675	3	0.794499
POCFKNDN_02543	543	397.75	6	0.546012
POCFKNDN_02544	558	412.75	21	1.84159
POCFKNDN_02545	1014	868.75	166	6.91631
POCFKNDN_02546	612	466.75	90	6.97942
POCFKNDN_02547	147	31.1859	62	71.9606
POCFKNDN_02548	816	670.75	852	45.9769
POCFKNDN_02549	126	20.8936	43.9198	76.0863
POCFKNDN_02550	285	142.322	221	56.2057
POCFKNDN_02551	1383	1237.75	20	0.584868
POCFKNDN_02552	1353	1207.75	13	0.389608
POCFKNDN_02553	2364	2218.75	428	6.98227
POCFKNDN_02554	546	400.75	11	0.993529
POCFKNDN_02555	114	16.2414	0	0
POCFKNDN_02556	1263	1117.75	2	0.0647659
POCFKNDN_02557	456	310.819	10	1.16454
POCFKNDN_02558	195	63.3467	8	4.57117
POCFKNDN_02559	1002	856.75	225	9.50582
POCFKNDN_02560	516	370.75	70	6.83405
POCFKNDN_02561	1260	1114.75	349.711	11.3552
POCFKNDN_02562	420	274.967	0	0
POCFKNDN_02563	1410	1264.75	457	13.0789
POCFKNDN_02564	444	298.85	287	34.7607
POCFKNDN_02565	1746	1600.75	738.819	16.7061
POCFKNDN_02566	1347	1201.75	630.81	18.9996
POCFKNDN_02567	2694	2548.75	3617.38	51.3721
POCFKNDN_02568	723	577.75	113	7.07945
POCFKNDN_02569	2082	1936.75	138	2.57909
POCFKNDN_02570	2397	2251.75	308	4.95098
POCFKNDN_02571	1347	1201.75	492	14.8188
POCFKNDN_02572	2208	2062.75	2700	47.3782
POCFKNDN_02573	258	116.873	1680	520.303
POCFKNDN_02574	222	84.9787	68	28.9641
POCFKNDN_02575	240	100.579	3030	1090.42
POCFKNDN_02576	1188	1042.75	941	32.6641
POCFKNDN_02577	1269	1123.75	1577	50.7952
POCFKNDN_02578	891	745.75	3030	147.065
POCFKNDN_02579	186	56.5288	225	144.07
POCFKNDN_02580	1170	1024.75	504	17.8022
POCFKNDN_02581	1317	1171.75	1272	39.2928
POCFKNDN_02582	1029	883.75	565	23.1409
POCFKNDN_02583	429	283.967	520	66.2822
POCFKNDN_02584	1467	1321.75	723	19.7993
POCFKNDN_02585	2196	2050.75	969	17.103
POCFKNDN_02586	369	224.264	657.982	106.198
POCFKNDN_02587	177	50.1477	247	178.282
POCFKNDN_02588	1911	1765.75	326	6.68266
POCFKNDN_02589	651	505.75	60	4.29414
POCFKNDN_02590	303	159.641	40	9.06933
POCFKNDN_02591	954	808.75	297	13.2924
POCFKNDN_02592	435	289.909	2898	361.824
POCFKNDN_02593	375	230.218	3774	593.367
POCFKNDN_02594	3063	2917.75	485	6.01665
POCFKNDN_02595	288	145.149	0	0
POCFKNDN_02596	651	505.75	177	12.6677
POCFKNDN_02597	495	349.786	268	27.7328
POCFKNDN_02598	177	50.1477	17	12.2704
POCFKNDN_02599	1092	946.75	124	4.74075
POCFKNDN_02600	657	511.75	233.292	16.5007
POCFKNDN_02601	576	430.75	471	39.5783
POCFKNDN_02602	351	206.502	5436	952.834
POCFKNDN_02603	996	850.75	1214	51.6509
POCFKNDN_02604	1563	1417.75	303.279	7.74291
POCFKNDN_02605	891	745.75	56	2.71804
POCFKNDN_02606	912	766.75	150	7.08107
POCFKNDN_02607	618	472.75	32	2.45008
POCFKNDN_02608	1557	1411.75	38	0.974287
POCFKNDN_02609	498	352.786	51	5.23262
POCFKNDN_02610	1086	940.75	87	3.34739
POCFKNDN_02611	948	802.75	4	0.18036
POCFKNDN_02612	702	556.75	255	16.5783
POCFKNDN_02613	645	499.75	52	3.76627
POCFKNDN_02614	258	116.873	3	0.929113
POCFKNDN_02615	960	814.75	17	0.755241
POCFKNDN_02616	114	16.2414	1	2.22863
POCFKNDN_02617	351	206.502	1	0.175282
POCFKNDN_02618	807	661.75	1057	57.8152
POCFKNDN_02619	819	673.75	536	28.7957
POCFKNDN_02620	891	745.75	888	43.1004
POCFKNDN_02621	93	10.751	49	164.97
POCFKNDN_02622	252	111.399	715	232.32
POCFKNDN_02623	1062	916.75	2270	89.6264
POCFKNDN_02624	876	730.75	5343	264.653
POCFKNDN_02625	1584	1438.75	717	18.0383
POCFKNDN_02626	624	478.75	187	14.1382
POCFKNDN_02627	2334	2188.75	408	6.74722
POCFKNDN_02628	1038	892.75	172	6.97364
POCFKNDN_02629	543	397.75	25	2.27505
POCFKNDN_02630	456	310.819	11	1.28099
POCFKNDN_02631	1245	1099.75	217	7.14212
