locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
KBJAGEOF_03740,CDS,765,,,,hypothetical protein,Acc_IB
KBJAGEOF_03741,CDS,2259,pfkA,2.7.1.11,,ATP-dependent 6-phosphofructokinase,Acc_IB
KBJAGEOF_03742,CDS,861,pyrF,4.1.1.23,COG0284,Orotidine 5'-phosphate decarboxylase,Acc_IB
KBJAGEOF_03743,CDS,579,,,,hypothetical protein,Acc_IB
KBJAGEOF_03744,tRNA,76,,,,tRNA-Ala(ggc),Acc_IB
KBJAGEOF_03745,tRNA,76,,,,tRNA-Glu(ttc),Acc_IB
KBJAGEOF_03746,CDS,1917,thiC,4.1.99.17,COG0422,Phosphomethylpyrimidine synthase,Acc_IB
KBJAGEOF_03747,CDS,813,,,,hypothetical protein,Acc_IB
KBJAGEOF_03748,CDS,372,,,,hypothetical protein,Acc_IB
KBJAGEOF_03749,CDS,723,rsuA,5.4.99.19,COG1187,Ribosomal small subunit pseudouridine synthase A,Acc_IB
KBJAGEOF_03750,CDS,909,oxyR,,,Hydrogen peroxide-inducible genes activator,Acc_IB
KBJAGEOF_03751,CDS,2586,topB,5.6.2.1,,DNA topoisomerase 3,Acc_IB
KBJAGEOF_03752,CDS,450,smg,,,Protein Smg,Acc_IB
KBJAGEOF_03753,CDS,1104,,,,hypothetical protein,Acc_IB
KBJAGEOF_03754,CDS,1017,,,,hypothetical protein,Acc_IB
KBJAGEOF_03755,CDS,504,def1,3.5.1.88,,Peptide deformylase 1,Acc_IB
KBJAGEOF_03756,CDS,930,fmt_2,2.1.2.9,COG0223,Methionyl-tRNA formyltransferase,Acc_IB
KBJAGEOF_03757,CDS,846,htpX_4,3.4.24.-,COG0501,Protease HtpX ,Acc_IB
KBJAGEOF_03758,CDS,987,,,,hypothetical protein,Acc_IB
KBJAGEOF_03759,CDS,936,fieF_2,,COG0053,Ferrous-iron efflux pump FieF,Acc_IB
KBJAGEOF_03760,CDS,621,rsmB_2,2.1.1.176,,Ribosomal RNA small subunit methyltransferase B,Acc_IB
KBJAGEOF_03761,CDS,1398,rsmB_3,2.1.1.176,,Ribosomal RNA small subunit methyltransferase B,Acc_IB
KBJAGEOF_03762,CDS,2154,walK,2.7.13.3,,Sensor protein kinase WalK,Acc_IB
KBJAGEOF_03763,CDS,1257,atoC_6,,COG2204,Regulatory protein AtoC,Acc_IB
KBJAGEOF_03764,CDS,1431,trkA,,COG0569,Trk system potassium uptake protein TrkA,Acc_IB
KBJAGEOF_03765,CDS,1455,trkH_2,,COG0168,Trk system potassium uptake protein TrkH,Acc_IB
KBJAGEOF_03766,CDS,1077,hemE,4.1.1.37,,Uroporphyrinogen decarboxylase,Acc_IB
KBJAGEOF_03767,CDS,2016,priA,3.6.4.-,COG1198,Primosomal protein N',Acc_IB
KBJAGEOF_03768,CDS,1542,ppx_2,3.6.1.11,COG0248,Exopolyphosphatase,Acc_IB
KBJAGEOF_03769,CDS,1233,,,,hypothetical protein,Acc_IB
KBJAGEOF_03770,CDS,687,yiiM,,COG2258,Protein YiiM,Acc_IB
KBJAGEOF_03771,CDS,906,mak,2.7.1.4,COG1940,Fructokinase,Acc_IB
KBJAGEOF_03772,CDS,690,,,,hypothetical protein,Acc_IB
KBJAGEOF_03773,CDS,1116,,,,hypothetical protein,Acc_IB
KBJAGEOF_03774,CDS,1632,,,,hypothetical protein,Acc_IB
KBJAGEOF_03775,CDS,468,,,,hypothetical protein,Acc_IB
KBJAGEOF_03776,CDS,447,,,,hypothetical protein,Acc_IB
KBJAGEOF_03777,CDS,279,,,,hypothetical protein,Acc_IB
KBJAGEOF_03778,CDS,1200,,,,hypothetical protein,Acc_IB
KBJAGEOF_03779,CDS,1071,nemA_2,1.3.1.-,COG1902,N-ethylmaleimide reductase,Acc_IB
KBJAGEOF_03780,CDS,1110,,,,hypothetical protein,Acc_IB
KBJAGEOF_03781,CDS,987,,,COG3039,IS5 family transposase ISBmu2,Acc_IB
KBJAGEOF_03782,CDS,987,,,COG3039,IS5 family transposase ISBmu2,Acc_IB
KBJAGEOF_03783,CDS,696,,,,hypothetical protein,Acc_IB
KBJAGEOF_03784,CDS,216,,,,hypothetical protein,Acc_IB
KBJAGEOF_03785,CDS,204,,,,hypothetical protein,Acc_IB
KBJAGEOF_03786,CDS,432,,,,hypothetical protein,Acc_IB
KBJAGEOF_03787,CDS,1212,,,,hypothetical protein,Acc_IB
KBJAGEOF_03788,CDS,858,gltR,,COG0583,HTH-type transcriptional regulator GltR,Acc_IB
KBJAGEOF_03789,CDS,546,,,,hypothetical protein,Acc_IB
KBJAGEOF_03790,CDS,264,,,,hypothetical protein,Acc_IB
KBJAGEOF_03791,CDS,243,,,,hypothetical protein,Acc_IB
KBJAGEOF_03792,CDS,1995,acsA_3,6.2.1.1,COG0365,Acetyl-coenzyme A synthetase,Acc_IB
KBJAGEOF_03793,CDS,408,,,,hypothetical protein,Acc_IB
KBJAGEOF_03794,CDS,1794,dmdC,1.3.8.-,COG1960,3-methylmercaptopropionyl-CoA dehydrogenase,Acc_IB
KBJAGEOF_03795,CDS,666,,,,hypothetical protein,Acc_IB
KBJAGEOF_03796,CDS,933,etfA,,COG2025,Electron transfer flavoprotein subunit alpha,Acc_IB
KBJAGEOF_03797,CDS,798,etfB,,,Electron transfer flavoprotein subunit beta,Acc_IB
KBJAGEOF_03798,CDS,576,,,,hypothetical protein,Acc_IB
KBJAGEOF_03799,CDS,1512,glpK,2.7.1.30,COG0554,Glycerol kinase,Acc_IB
KBJAGEOF_03800,CDS,1299,,3.1.4.-,COG2206,3'3'-cGAMP-specific phosphodiesterase 1,Acc_IB
KBJAGEOF_03801,CDS,333,,,,hypothetical protein,Acc_IB
KBJAGEOF_03802,CDS,369,,,,Tn3 family transposase ISNpu13,Acc_IB
KBJAGEOF_03803,CDS,183,,,,hypothetical protein,Acc_IB
KBJAGEOF_03804,CDS,90,,,,hypothetical protein,Acc_IB
KBJAGEOF_03805,CDS,1224,,,,hypothetical protein,Acc_IB
KBJAGEOF_03806,CDS,1674,,,COG0659,putative sulfate transporter,Acc_IB
KBJAGEOF_03807,CDS,2580,rapA_5,3.6.4.-,,RNA polymerase-associated protein RapA,Acc_IB
KBJAGEOF_03808,CDS,978,,,,hypothetical protein,Acc_IB
KBJAGEOF_03809,CDS,1536,,2.1.3.1,COG4799,Methylmalonyl-CoA carboxyltransferase 12S subunit,Acc_IB
KBJAGEOF_03810,CDS,336,,,,hypothetical protein,Acc_IB
KBJAGEOF_03811,CDS,192,,2.1.3.1,COG0511,Methylmalonyl-CoA carboxyltransferase 1.3S subunit,Acc_IB
KBJAGEOF_03812,CDS,1206,madB_2,7.2.4.1,,Carboxybiotin decarboxylase,Acc_IB
KBJAGEOF_03813,CDS,120,,,,hypothetical protein,Acc_IB
KBJAGEOF_03814,CDS,1125,,,,hypothetical protein,Acc_IB
KBJAGEOF_03815,CDS,213,,,,hypothetical protein,Acc_IB
KBJAGEOF_03816,CDS,666,,,,hypothetical protein,Acc_IB
KBJAGEOF_03817,CDS,864,egtB_8,1.14.99.50,,Hercynine oxygenase,Acc_IB
KBJAGEOF_03818,CDS,303,,,,hypothetical protein,Acc_IB
KBJAGEOF_03819,CDS,1161,,,,hypothetical protein,Acc_IB
KBJAGEOF_03820,CDS,2085,sasA_23,2.7.-.-,,Adaptive-response sensory-kinase SasA,Acc_IB
KBJAGEOF_03821,CDS,705,regX3_2,,COG0745,Sensory transduction protein regX3,Acc_IB
KBJAGEOF_03822,CDS,831,,,,hypothetical protein,Acc_IB
KBJAGEOF_03823,CDS,411,,,,hypothetical protein,Acc_IB
KBJAGEOF_03824,CDS,627,,,,Cytochrome c4,Acc_IB
KBJAGEOF_03825,CDS,723,,,,hypothetical protein,Acc_IB
KBJAGEOF_03826,CDS,3150,mdtB_3,,,Multidrug resistance protein MdtB,Acc_IB
KBJAGEOF_03827,CDS,1113,mdtA_5,,,Multidrug resistance protein MdtA,Acc_IB
KBJAGEOF_03828,CDS,435,,,,hypothetical protein,Acc_IB
KBJAGEOF_03829,CDS,234,,,,hypothetical protein,Acc_IB
KBJAGEOF_03830,CDS,1056,,,,hypothetical protein,Acc_IB
KBJAGEOF_03831,CDS,303,,,,hypothetical protein,Acc_IB
KBJAGEOF_03832,CDS,372,,,,hypothetical protein,Acc_IB
KBJAGEOF_03833,CDS,1215,alaC,2.6.1.2,COG0436,Glutamate-pyruvate aminotransferase AlaC,Acc_IB
KBJAGEOF_03834,CDS,1242,alaA,2.6.1.2,COG0436,Glutamate-pyruvate aminotransferase AlaA,Acc_IB
KBJAGEOF_03835,CDS,1311,hom,1.1.1.3,COG0460,Homoserine dehydrogenase,Acc_IB
KBJAGEOF_03836,CDS,1494,,,,hypothetical protein,Acc_IB
KBJAGEOF_03837,CDS,4362,,,,hypothetical protein,Acc_IB
KBJAGEOF_03838,CDS,471,smtB_2,2.8.3.22,COG1804,Succinyl-CoA--L-malate CoA-transferase beta subunit,Acc_IB
KBJAGEOF_03839,CDS,567,frc,2.8.3.16,,Formyl-CoA:oxalate CoA-transferase,Acc_IB
KBJAGEOF_03840,CDS,546,,,,hypothetical protein,Acc_IB
KBJAGEOF_03841,CDS,351,,,,hypothetical protein,Acc_IB
KBJAGEOF_03842,CDS,822,prpC_3,3.1.3.16,COG0631,Protein phosphatase PrpC,Acc_IB
KBJAGEOF_03843,CDS,423,,,,hypothetical protein,Acc_IB
KBJAGEOF_03844,CDS,2088,,,,hypothetical protein,Acc_IB
KBJAGEOF_03845,CDS,954,,,,hypothetical protein,Acc_IB
KBJAGEOF_03846,CDS,579,,,,hypothetical protein,Acc_IB
KBJAGEOF_03847,CDS,2571,infB,,,Translation initiation factor IF-2,Acc_IB
KBJAGEOF_03848,CDS,387,rbfA,,,Ribosome-binding factor A,Acc_IB
KBJAGEOF_03849,CDS,897,truB,5.4.99.25,COG0130,tRNA pseudouridine synthase B,Acc_IB
KBJAGEOF_03850,CDS,666,glnQ_2,,COG1126,Glutamine transport ATP-binding protein GlnQ,Acc_IB
KBJAGEOF_03851,CDS,693,tupB,,COG4662,Tungstate uptake system permease protein TupB,Acc_IB
KBJAGEOF_03852,CDS,831,tupA,,,Tungstate-binding protein TupA,Acc_IB
KBJAGEOF_03853,CDS,1224,,,,hypothetical protein,Acc_IB
KBJAGEOF_03854,CDS,1056,pyrD,1.3.5.2,COG0167,Dihydroorotate dehydrogenase (quinone),Acc_IB
KBJAGEOF_03855,CDS,585,rnfA,7.-.-.-,,Ion-translocating oxidoreductase complex subunit A,Acc_IB
KBJAGEOF_03856,CDS,552,rnfB,7.-.-.-,COG2878,Ion-translocating oxidoreductase complex subunit B,Acc_IB
KBJAGEOF_03857,CDS,351,,,,hypothetical protein,Acc_IB
KBJAGEOF_03858,CDS,132,,,,hypothetical protein,Acc_IB
KBJAGEOF_03859,CDS,666,,,,hypothetical protein,Acc_IB
KBJAGEOF_03860,CDS,1599,,,,hypothetical protein,Acc_IB
KBJAGEOF_03861,CDS,1212,,,,hypothetical protein,Acc_IB
KBJAGEOF_03862,CDS,855,lptB_4,3.6.3.-,COG1137,Lipopolysaccharide export system ATP-binding protein LptB,Acc_IB
KBJAGEOF_03863,CDS,711,livF_4,,COG0410,High-affinity branched-chain amino acid transport ATP-binding protein LivF,Acc_IB
KBJAGEOF_03864,CDS,939,ureD,,,Urease accessory protein UreD,Acc_IB
KBJAGEOF_03865,CDS,303,ureA,3.5.1.5,,Urease subunit gamma,Acc_IB
KBJAGEOF_03866,CDS,309,ureB1,3.5.1.5,,Urease subunit beta 1,Acc_IB
KBJAGEOF_03867,CDS,1728,ureC,3.5.1.5,,Urease subunit alpha,Acc_IB
KBJAGEOF_03868,CDS,546,ureE,,,Urease accessory protein UreE,Acc_IB
KBJAGEOF_03869,CDS,672,ureF,,COG0830,Urease accessory protein UreF,Acc_IB
KBJAGEOF_03870,CDS,639,ureG_2,,,Urease accessory protein UreG,Acc_IB
KBJAGEOF_03871,CDS,660,,,,hypothetical protein,Acc_IB
KBJAGEOF_03872,CDS,1026,,,COG1638,Solute-binding protein,Acc_IB
KBJAGEOF_03873,CDS,813,cheR,2.1.1.80,,Chemotaxis protein methyltransferase,Acc_IB
KBJAGEOF_03874,CDS,657,,,,hypothetical protein,Acc_IB
KBJAGEOF_03875,CDS,1563,,,,hypothetical protein,Acc_IB
KBJAGEOF_03876,CDS,1017,,,,hypothetical protein,Acc_IB
KBJAGEOF_03877,CDS,1641,,,,hypothetical protein,Acc_IB
KBJAGEOF_03878,CDS,1095,,,,hypothetical protein,Acc_IB
KBJAGEOF_03879,CDS,1170,wbpI_1,5.1.3.23,COG0381,"UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase",Acc_IB
KBJAGEOF_03880,CDS,864,,,,hypothetical protein,Acc_IB
KBJAGEOF_03881,CDS,1086,,,,hypothetical protein,Acc_IB
KBJAGEOF_03882,CDS,1593,,,,hypothetical protein,Acc_IB
KBJAGEOF_03883,CDS,1188,mshA_2,2.4.1.250,,D-inositol-3-phosphate glycosyltransferase,Acc_IB
KBJAGEOF_03884,CDS,1941,asnB_1,6.3.5.4,COG0367,Asparagine synthetase [glutamine-hydrolyzing] 1,Acc_IB
KBJAGEOF_03885,CDS,1194,,,,hypothetical protein,Acc_IB
KBJAGEOF_03886,CDS,1221,mshA_3,2.4.1.250,,D-inositol-3-phosphate glycosyltransferase,Acc_IB
KBJAGEOF_03887,CDS,1818,asnB_2,6.3.5.4,COG0367,Asparagine synthetase [glutamine-hydrolyzing] 1,Acc_IB
KBJAGEOF_03888,CDS,222,,,,hypothetical protein,Acc_IB
KBJAGEOF_03889,CDS,351,,,,hypothetical protein,Acc_IB
KBJAGEOF_03890,CDS,1326,,,,hypothetical protein,Acc_IB
KBJAGEOF_03891,CDS,978,,,,hypothetical protein,Acc_IB
KBJAGEOF_03892,CDS,951,,,,hypothetical protein,Acc_IB
KBJAGEOF_03893,CDS,567,,,,hypothetical protein,Acc_IB
KBJAGEOF_03894,CDS,1008,,,,hypothetical protein,Acc_IB
KBJAGEOF_03895,CDS,612,,,,hypothetical protein,Acc_IB
KBJAGEOF_03896,CDS,633,,,,hypothetical protein,Acc_IB
KBJAGEOF_03897,CDS,1452,wzxC,,COG2244,Lipopolysaccharide biosynthesis protein WzxC,Acc_IB
KBJAGEOF_03898,CDS,1209,tuaC,2.4.-.-,COG0438,Putative teichuronic acid biosynthesis glycosyltransferase TuaC,Acc_IB
KBJAGEOF_03899,CDS,2220,,,,hypothetical protein,Acc_IB
KBJAGEOF_03900,CDS,699,,,,hypothetical protein,Acc_IB
KBJAGEOF_03901,CDS,1245,btrK,4.1.1.95,,L-glutamyl-[BtrI acyl-carrier protein] decarboxylase,Acc_IB
KBJAGEOF_03902,CDS,1647,lcfB_2,6.2.1.3,COG0318,Long-chain-fatty-acid--CoA ligase,Acc_IB
KBJAGEOF_03903,CDS,1782,asnB_3,6.3.5.4,COG0367,Asparagine synthetase [glutamine-hydrolyzing] 1,Acc_IB
KBJAGEOF_03904,CDS,2742,ppc_2,4.1.1.31,COG2352,Phosphoenolpyruvate carboxylase,Acc_IB
KBJAGEOF_03905,CDS,1614,fimW,,,Cyclic-di-GMP receptor FimW,Acc_IB
KBJAGEOF_03906,CDS,453,,,,hypothetical protein,Acc_IB
KBJAGEOF_03907,CDS,1275,,,,hypothetical protein,Acc_IB
KBJAGEOF_03908,CDS,1530,,,,hypothetical protein,Acc_IB
KBJAGEOF_03909,CDS,501,,,,hypothetical protein,Acc_IB
KBJAGEOF_03910,CDS,1641,,,,hypothetical protein,Acc_IB
KBJAGEOF_03911,CDS,1029,tsaD,2.3.1.234,COG0533,tRNA N6-adenosine threonylcarbamoyltransferase,Acc_IB
KBJAGEOF_03912,CDS,696,plsY,2.3.1.15,COG0344,putative glycerol-3-phosphate acyltransferase,Acc_IB
KBJAGEOF_03913,CDS,357,folB,4.1.2.25,COG1539,Dihydroneopterin aldolase,Acc_IB
KBJAGEOF_03914,CDS,2271,,,,hypothetical protein,Acc_IB
KBJAGEOF_03915,CDS,570,,,,hypothetical protein,Acc_IB
KBJAGEOF_03916,CDS,2070,,,,hypothetical protein,Acc_IB
KBJAGEOF_03917,CDS,1260,,,,hypothetical protein,Acc_IB
KBJAGEOF_03918,CDS,159,,,,hypothetical protein,Acc_IB
KBJAGEOF_03919,CDS,2040,,4.2.1.112,,Acetylene hydratase,Acc_IB
KBJAGEOF_03920,CDS,3507,sasA_24,2.7.-.-,,Adaptive-response sensory-kinase SasA,Acc_IB
KBJAGEOF_03921,CDS,3105,sasA_25,2.7.-.-,,Adaptive-response sensory-kinase SasA,Acc_IB
KBJAGEOF_03922,CDS,1332,,,,hypothetical protein,Acc_IB
KBJAGEOF_03923,CDS,165,,,,hypothetical protein,Acc_IB
KBJAGEOF_03924,CDS,654,,,,hypothetical protein,Acc_IB
KBJAGEOF_03925,CDS,300,,,,hypothetical protein,Acc_IB
KBJAGEOF_03926,CDS,633,,,,hypothetical protein,Acc_IB
KBJAGEOF_03927,CDS,609,,,,hypothetical protein,Acc_IB
KBJAGEOF_03928,CDS,1527,,,,hypothetical protein,Acc_IB
KBJAGEOF_03929,CDS,354,,,,hypothetical protein,Acc_IB
KBJAGEOF_03930,CDS,441,,,,hypothetical protein,Acc_IB
KBJAGEOF_03931,CDS,1266,,,,hypothetical protein,Acc_IB
KBJAGEOF_03932,CDS,1098,,,,hypothetical protein,Acc_IB
KBJAGEOF_03933,CDS,408,,,,hypothetical protein,Acc_IB
KBJAGEOF_03934,CDS,480,,,,hypothetical protein,Acc_IB
KBJAGEOF_03935,CDS,204,,,,hypothetical protein,Acc_IB
KBJAGEOF_03936,CDS,243,,,,hypothetical protein,Acc_IB
KBJAGEOF_03937,CDS,207,,,,hypothetical protein,Acc_IB
KBJAGEOF_03938,CDS,435,,,,hypothetical protein,Acc_IB
KBJAGEOF_03939,CDS,177,,,,hypothetical protein,Acc_IB
KBJAGEOF_03940,CDS,2154,,,,hypothetical protein,Acc_IB
KBJAGEOF_03941,CDS,1638,,,,hypothetical protein,Acc_IB
KBJAGEOF_03942,CDS,1179,,,,hypothetical protein,Acc_IB
KBJAGEOF_03943,CDS,1041,,,,hypothetical protein,Acc_IB
KBJAGEOF_03944,CDS,1212,,,,hypothetical protein,Acc_IB
KBJAGEOF_03945,CDS,1404,,,,hypothetical protein,Acc_IB
KBJAGEOF_03946,CDS,372,,,,hypothetical protein,Acc_IB
KBJAGEOF_03947,CDS,1407,,,,hypothetical protein,Acc_IB
KBJAGEOF_03948,CDS,285,higA,,,Antitoxin HigA,Acc_IB
KBJAGEOF_03949,CDS,279,higB_2,3.1.-.-,,Endoribonuclease HigB,Acc_IB
KBJAGEOF_03950,CDS,1347,,,,hypothetical protein,Acc_IB
KBJAGEOF_03951,CDS,462,,,,hypothetical protein,Acc_IB
KBJAGEOF_03952,CDS,486,,,,hypothetical protein,Acc_IB
KBJAGEOF_03953,CDS,651,,,,hypothetical protein,Acc_IB
KBJAGEOF_03954,CDS,1302,,,,hypothetical protein,Acc_IB
KBJAGEOF_03955,CDS,447,,,,hypothetical protein,Acc_IB
KBJAGEOF_03956,CDS,624,,,,hypothetical protein,Acc_IB
KBJAGEOF_03957,CDS,249,,,,hypothetical protein,Acc_IB
KBJAGEOF_03958,CDS,369,,,,hypothetical protein,Acc_IB
KBJAGEOF_03959,CDS,345,,,,hypothetical protein,Acc_IB
KBJAGEOF_03960,CDS,639,,,,hypothetical protein,Acc_IB
KBJAGEOF_03961,CDS,330,,,,hypothetical protein,Acc_IB
KBJAGEOF_03962,CDS,333,,,,hypothetical protein,Acc_IB
KBJAGEOF_03963,CDS,1272,,,,hypothetical protein,Acc_IB
KBJAGEOF_03964,CDS,831,,,,hypothetical protein,Acc_IB
KBJAGEOF_03965,CDS,114,,,,hypothetical protein,Acc_IB
KBJAGEOF_03966,CDS,771,,,,hypothetical protein,Acc_IB
KBJAGEOF_03967,CDS,471,,,,hypothetical protein,Acc_IB
KBJAGEOF_03968,CDS,306,,,,hypothetical protein,Acc_IB
KBJAGEOF_03969,CDS,372,,,,hypothetical protein,Acc_IB
KBJAGEOF_03970,CDS,357,,,,hypothetical protein,Acc_IB
KBJAGEOF_03971,CDS,111,,,,hypothetical protein,Acc_IB
KBJAGEOF_03972,CDS,357,,,,hypothetical protein,Acc_IB
KBJAGEOF_03973,CDS,342,,,,hypothetical protein,Acc_IB
KBJAGEOF_03974,CDS,375,vsr,3.1.-.-,COG3727,Very short patch repair protein,Acc_IB
KBJAGEOF_03975,CDS,594,,,,hypothetical protein,Acc_IB
KBJAGEOF_03976,CDS,717,,,,hypothetical protein,Acc_IB
KBJAGEOF_03977,CDS,159,,,,hypothetical protein,Acc_IB
KBJAGEOF_03978,CDS,288,,,,hypothetical protein,Acc_IB
KBJAGEOF_03979,CDS,225,,,,hypothetical protein,Acc_IB
KBJAGEOF_03980,CDS,2967,,,,Tn3 family transposase ISPa38,Acc_IB
KBJAGEOF_03981,CDS,558,hin_2,,COG1961,DNA-invertase hin,Acc_IB
KBJAGEOF_03982,CDS,1077,lspA,3.4.23.36,,Lipoprotein signal peptidase,Acc_IB
KBJAGEOF_03983,CDS,2406,kdpB_2,7.2.2.6,,Potassium-transporting ATPase ATP-binding subunit,Acc_IB
KBJAGEOF_03984,CDS,441,merR1_2,,,Mercuric resistance operon regulatory protein,Acc_IB
KBJAGEOF_03985,CDS,261,acpP_2,,,Acyl carrier protein,Acc_IB
KBJAGEOF_03986,CDS,294,,,,hypothetical protein,Acc_IB
KBJAGEOF_03987,CDS,1521,,,,hypothetical protein,Acc_IB
KBJAGEOF_03988,CDS,1332,,,,hypothetical protein,Acc_IB
KBJAGEOF_03989,CDS,558,,,,hypothetical protein,Acc_IB
KBJAGEOF_03990,CDS,1317,,,,hypothetical protein,Acc_IB
KBJAGEOF_03991,CDS,372,secG,,COG1314,Protein-export membrane protein SecG,Acc_IB
KBJAGEOF_03992,CDS,744,speE,2.5.1.16,,Polyamine aminopropyltransferase,Acc_IB
KBJAGEOF_03993,CDS,2334,btuD_8,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,Acc_IB
KBJAGEOF_03994,CDS,474,,,,hypothetical protein,Acc_IB
KBJAGEOF_03995,CDS,2172,cphA_1,6.3.2.29,,Cyanophycin synthetase,Acc_IB
KBJAGEOF_03996,CDS,2583,cphA_2,6.3.2.29,,Cyanophycin synthetase,Acc_IB
KBJAGEOF_03997,CDS,1602,,,,hypothetical protein,Acc_IB
KBJAGEOF_03998,CDS,561,,,,hypothetical protein,Acc_IB
KBJAGEOF_03999,CDS,393,,,COG0327,GTP cyclohydrolase 1 type 2 ,Acc_IB
KBJAGEOF_04000,CDS,477,,,,hypothetical protein,Acc_IB
KBJAGEOF_04001,CDS,657,,,,hypothetical protein,Acc_IB
KBJAGEOF_04002,CDS,456,,,,hypothetical protein,Acc_IB
KBJAGEOF_04003,CDS,693,,,,hypothetical protein,Acc_IB
KBJAGEOF_04004,CDS,405,,,,hypothetical protein,Acc_IB
KBJAGEOF_04005,CDS,525,,,,hypothetical protein,Acc_IB
KBJAGEOF_04006,CDS,333,,,,hypothetical protein,Acc_IB
KBJAGEOF_04007,CDS,753,,,,hypothetical protein,Acc_IB
KBJAGEOF_04008,CDS,4974,,,,hypothetical protein,Acc_IB
KBJAGEOF_04009,CDS,957,,,,hypothetical protein,Acc_IB
KBJAGEOF_04010,CDS,420,,,,hypothetical protein,Acc_IB
KBJAGEOF_04011,CDS,1332,norR_2,,,Anaerobic nitric oxide reductase transcription regulator NorR,Acc_IB
KBJAGEOF_04012,CDS,192,,,,hypothetical protein,Acc_IB
KBJAGEOF_04013,CDS,867,,,,hypothetical protein,Acc_IB
KBJAGEOF_04014,CDS,603,azoR,1.7.1.17,COG1182,FMN-dependent NADH-azoreductase,Acc_IB
KBJAGEOF_04015,CDS,921,yhaJ,,,HTH-type transcriptional regulator YhaJ,Acc_IB
KBJAGEOF_04016,CDS,3435,mscM,,COG3264,Miniconductance mechanosensitive channel MscM,Acc_IB
KBJAGEOF_04017,CDS,738,alaS_2,6.1.1.7,COG0013,Alanine--tRNA ligase,Acc_IB
KBJAGEOF_04018,CDS,2319,,,,hypothetical protein,Acc_IB
KBJAGEOF_04019,CDS,156,,,,hypothetical protein,Acc_IB
KBJAGEOF_04020,CDS,141,,,,hypothetical protein,Acc_IB
KBJAGEOF_04021,CDS,1404,,,,hypothetical protein,Acc_IB
KBJAGEOF_04022,CDS,99,,,,hypothetical protein,Acc_IB
KBJAGEOF_04023,CDS,342,,,,hypothetical protein,Acc_IB
KBJAGEOF_04024,CDS,567,,,,hypothetical protein,Acc_IB
KBJAGEOF_04025,CDS,396,,,,hypothetical protein,Acc_IB
KBJAGEOF_04026,CDS,669,,,,hypothetical protein,Acc_IB
KBJAGEOF_04027,CDS,489,,,,hypothetical protein,Acc_IB
KBJAGEOF_04028,CDS,471,,,,hypothetical protein,Acc_IB
KBJAGEOF_04029,CDS,414,lpxH_2,3.6.1.54,,"UDP-2,3-diacylglucosamine hydrolase",Acc_IB
KBJAGEOF_04030,CDS,756,,,,hypothetical protein,Acc_IB
KBJAGEOF_04031,CDS,774,,,,hypothetical protein,Acc_IB
KBJAGEOF_04032,CDS,552,,,,hypothetical protein,Acc_IB
KBJAGEOF_04033,CDS,435,,,,hypothetical protein,Acc_IB
KBJAGEOF_04034,CDS,1194,,,,hypothetical protein,Acc_IB
KBJAGEOF_04035,tRNA,76,,,,tRNA-Lys(ttt),Acc_IB
KBJAGEOF_04036,CDS,654,,,,hypothetical protein,Acc_IB
KBJAGEOF_04037,CDS,507,,,,hypothetical protein,Acc_IB
KBJAGEOF_04038,CDS,492,,,,hypothetical protein,Acc_IB
KBJAGEOF_04039,CDS,222,,,,hypothetical protein,Acc_IB
KBJAGEOF_04040,CDS,258,,,,hypothetical protein,Acc_IB
KBJAGEOF_04041,CDS,216,,,,hypothetical protein,Acc_IB
KBJAGEOF_04042,CDS,204,,,,hypothetical protein,Acc_IB
KBJAGEOF_04043,CDS,234,,,,hypothetical protein,Acc_IB
KBJAGEOF_04044,CDS,420,,,,hypothetical protein,Acc_IB
KBJAGEOF_04045,CDS,714,,,,hypothetical protein,Acc_IB
KBJAGEOF_04046,CDS,4476,rpoB,2.7.7.6,,DNA-directed RNA polymerase subunit beta,Acc_IB
KBJAGEOF_04047,CDS,369,rplL,,,50S ribosomal protein L7/L12,Acc_IB
KBJAGEOF_04048,CDS,498,rplJ,,COG0244,50S ribosomal protein L10,Acc_IB
KBJAGEOF_04049,CDS,690,rplA,,COG0081,50S ribosomal protein L1,Acc_IB
KBJAGEOF_04050,CDS,432,rplK,,COG0080,50S ribosomal protein L11,Acc_IB
KBJAGEOF_04051,CDS,534,nusG,,COG0250,Transcription termination/antitermination protein NusG,Acc_IB
KBJAGEOF_04052,CDS,354,secE,,,Protein translocase subunit SecE,Acc_IB
KBJAGEOF_04053,tRNA,87,,,,tRNA-Trp(cca),Acc_IB
KBJAGEOF_04054,CDS,222,,,,hypothetical protein,Acc_IB
KBJAGEOF_04055,CDS,399,,,,hypothetical protein,Acc_IB
KBJAGEOF_04056,CDS,162,,,,hypothetical protein,Acc_IB
KBJAGEOF_04057,CDS,753,,,,hypothetical protein,Acc_IB
KBJAGEOF_04058,CDS,732,,,,hypothetical protein,Acc_IB
KBJAGEOF_04059,CDS,582,,,,hypothetical protein,Acc_IB
KBJAGEOF_04060,CDS,597,,,,hypothetical protein,Acc_IB
KBJAGEOF_04061,CDS,153,,,,hypothetical protein,Acc_IB
KBJAGEOF_04062,CDS,360,,,,hypothetical protein,Acc_IB
