locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
KBJAGEOF_01255,CDS,528,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01256,CDS,1482,hoxH,1.12.1.2,,NAD-reducing hydrogenase HoxS subunit beta,Acc_IB.tsv
KBJAGEOF_01257,CDS,591,hoxY,1.12.1.2,,NAD-reducing hydrogenase HoxS subunit delta,Acc_IB.tsv
KBJAGEOF_01258,CDS,729,hoxU,1.12.1.2,,NAD-reducing hydrogenase HoxS subunit gamma,Acc_IB.tsv
KBJAGEOF_01259,CDS,1854,hoxF,1.12.1.2,,NAD-reducing hydrogenase HoxS subunit alpha,Acc_IB.tsv
KBJAGEOF_01260,CDS,1422,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01261,CDS,2886,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01262,CDS,243,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01263,CDS,1077,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01264,CDS,579,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01265,CDS,570,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01266,CDS,579,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01267,CDS,147,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01268,CDS,747,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01269,CDS,390,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01270,CDS,111,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01271,CDS,1101,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01272,CDS,1851,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01273,CDS,681,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01274,CDS,750,cmoB,2.5.1.-,,tRNA U34 carboxymethyltransferase,Acc_IB.tsv
KBJAGEOF_01275,CDS,174,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01276,CDS,774,djlA,,COG1076,Co-chaperone protein DjlA,Acc_IB.tsv
KBJAGEOF_01277,CDS,339,cc4_1,,COG2863,Cytochrome c4,Acc_IB.tsv
KBJAGEOF_01278,CDS,321,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01279,CDS,135,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01280,CDS,2097,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01281,CDS,621,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01282,CDS,1344,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01283,CDS,906,menE_2,6.2.1.26,,2-succinylbenzoate--CoA ligase,Acc_IB.tsv
KBJAGEOF_01284,CDS,648,menE_3,6.2.1.26,,2-succinylbenzoate--CoA ligase,Acc_IB.tsv
KBJAGEOF_01285,CDS,261,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01286,CDS,864,Dml,4.1.3.32,,"2,3-dimethylmalate lyase",Acc_IB.tsv
KBJAGEOF_01287,CDS,1713,eptC,2.7.-.-,COG2194,Phosphoethanolamine transferase EptC,Acc_IB.tsv
KBJAGEOF_01288,CDS,1761,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01289,CDS,603,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01290,CDS,1680,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01291,CDS,2073,srmB_2,3.6.4.13,,ATP-dependent RNA helicase SrmB,Acc_IB.tsv
KBJAGEOF_01292,CDS,1311,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01293,CDS,900,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01294,CDS,405,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01295,CDS,219,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01296,CDS,1809,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01297,CDS,213,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01298,CDS,1209,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01299,CDS,459,,,,Bacteriohemerythrin,Acc_IB.tsv
KBJAGEOF_01300,CDS,954,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01301,CDS,1044,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01302,CDS,1422,gshA_2,6.3.2.2,,Glutamate--cysteine ligase,Acc_IB.tsv
KBJAGEOF_01303,CDS,795,sasA_7,2.7.-.-,,Adaptive-response sensory-kinase SasA,Acc_IB.tsv
KBJAGEOF_01304,CDS,375,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01305,CDS,699,regX3_1,,COG0745,Sensory transduction protein regX3,Acc_IB.tsv
KBJAGEOF_01306,CDS,597,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01307,CDS,822,egtB_2,1.14.99.50,,Hercynine oxygenase,Acc_IB.tsv
KBJAGEOF_01308,CDS,531,,3.1.3.48,,Putative low molecular weight protein-tyrosine-phosphatase,Acc_IB.tsv
KBJAGEOF_01309,CDS,1467,der,,COG1160,GTPase Der,Acc_IB.tsv
KBJAGEOF_01310,CDS,1152,bamB,,COG1520,Outer membrane protein assembly factor BamB,Acc_IB.tsv
KBJAGEOF_01311,CDS,684,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01312,CDS,1299,hisS,6.1.1.21,,Histidine--tRNA ligase,Acc_IB.tsv
KBJAGEOF_01313,CDS,1245,ispG,1.17.7.3,COG0821,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),Acc_IB.tsv
KBJAGEOF_01314,CDS,1044,rodZ,,COG1426,Cytoskeleton protein RodZ,Acc_IB.tsv
KBJAGEOF_01315,CDS,813,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01316,CDS,1116,rlmN,2.1.1.192,COG0820,Dual-specificity RNA methyltransferase RlmN,Acc_IB.tsv
KBJAGEOF_01317,CDS,429,ndk,2.7.4.6,,Nucleoside diphosphate kinase,Acc_IB.tsv
KBJAGEOF_01318,CDS,1014,dctP_1,,COG1638,C4-dicarboxylate-binding periplasmic protein DctP,Acc_IB.tsv
KBJAGEOF_01319,CDS,1995,sasA_8,2.7.-.-,,Adaptive-response sensory-kinase SasA,Acc_IB.tsv
KBJAGEOF_01320,CDS,600,todT,,,Response regulator protein TodT,Acc_IB.tsv
KBJAGEOF_01321,CDS,1440,tilS,6.3.4.19,COG0037,tRNA(Ile)-lysidine synthase,Acc_IB.tsv
KBJAGEOF_01322,CDS,969,accA,2.1.3.15,COG0825,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,Acc_IB.tsv
KBJAGEOF_01323,CDS,1611,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01324,CDS,681,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01325,CDS,999,dctP_2,,COG1638,C4-dicarboxylate-binding periplasmic protein DctP,Acc_IB.tsv
KBJAGEOF_01326,CDS,1416,pyk,2.7.1.40,COG0469,Pyruvate kinase,Acc_IB.tsv
KBJAGEOF_01327,CDS,1173,potF,,COG0687,Putrescine-binding periplasmic protein,Acc_IB.tsv
KBJAGEOF_01328,CDS,1146,potA_1,7.6.2.11,COG3842,Spermidine/putrescine import ATP-binding protein PotA,Acc_IB.tsv
KBJAGEOF_01329,CDS,1026,potH,,COG1176,Putrescine transport system permease protein PotH,Acc_IB.tsv
KBJAGEOF_01330,CDS,846,ydcV,,,Inner membrane ABC transporter permease protein YdcV,Acc_IB.tsv
KBJAGEOF_01331,CDS,549,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01332,CDS,564,satP,,COG1584,Succinate-acetate/proton symporter SatP,Acc_IB.tsv
KBJAGEOF_01333,CDS,1941,selD_2,2.7.9.3,,"Selenide, water dikinase",Acc_IB.tsv
KBJAGEOF_01334,CDS,1020,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01335,CDS,1296,egtB_3,1.14.99.50,,Hercynine oxygenase,Acc_IB.tsv
KBJAGEOF_01336,CDS,951,egtD,2.1.1.44,COG4301,Histidine N-alpha-methyltransferase,Acc_IB.tsv
KBJAGEOF_01337,CDS,387,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01338,CDS,219,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01339,CDS,255,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01340,CDS,804,linX,1.1.1.-,,"2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX",Acc_IB.tsv
KBJAGEOF_01341,CDS,1581,lcfB_1,6.2.1.3,COG0318,Long-chain-fatty-acid--CoA ligase,Acc_IB.tsv
KBJAGEOF_01342,CDS,936,menH_3,4.2.99.20,,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",Acc_IB.tsv
KBJAGEOF_01343,CDS,1128,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01344,CDS,939,htpX_1,3.4.24.-,COG0501,Protease HtpX ,Acc_IB.tsv
KBJAGEOF_01345,CDS,309,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01346,CDS,984,cbpA,,COG2214,Curved DNA-binding protein,Acc_IB.tsv
KBJAGEOF_01347,CDS,435,,,,18 kDa heat shock protein,Acc_IB.tsv
KBJAGEOF_01348,CDS,375,hspA,,COG0071,Spore protein SP21,Acc_IB.tsv
KBJAGEOF_01349,CDS,180,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01350,CDS,477,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01351,CDS,192,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01352,CDS,336,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01353,CDS,1155,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01354,CDS,1689,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01355,CDS,1848,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01356,CDS,696,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01357,CDS,627,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01358,CDS,465,COQ5_2,2.1.1.163,,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",Acc_IB.tsv
KBJAGEOF_01359,CDS,444,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01360,CDS,1695,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01361,CDS,507,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01362,CDS,1905,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01363,CDS,588,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01364,CDS,639,pspA,3.1.3.3,COG0406,Phosphoserine phosphatase 1,Acc_IB.tsv
KBJAGEOF_01365,CDS,531,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01366,CDS,927,mscS_1,,COG0668,Small-conductance mechanosensitive channel,Acc_IB.tsv
KBJAGEOF_01367,CDS,1935,glgB_3,2.4.1.18,COG0296,"1,4-alpha-glucan branching enzyme GlgB",Acc_IB.tsv
KBJAGEOF_01368,CDS,3354,,2.7.1.8,,Glucosamine kinase,Acc_IB.tsv
KBJAGEOF_01369,CDS,1224,glgC_2,2.7.7.27,COG0448,Glucose-1-phosphate adenylyltransferase,Acc_IB.tsv
KBJAGEOF_01370,CDS,2133,glgX_2,3.2.1.-,COG1523,Glycogen operon protein GlgX ,Acc_IB.tsv
KBJAGEOF_01371,CDS,1836,treZ,3.2.1.141,COG0296,Malto-oligosyltrehalose trehalohydrolase,Acc_IB.tsv
KBJAGEOF_01372,CDS,5142,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01373,CDS,783,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01374,CDS,1473,clcA,,COG0038,H(+)/Cl(-) exchange transporter ClcA,Acc_IB.tsv
KBJAGEOF_01375,CDS,348,pal_3,,,Peptidoglycan-associated lipoprotein,Acc_IB.tsv
KBJAGEOF_01376,CDS,417,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01377,CDS,276,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01378,CDS,1524,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01379,CDS,2514,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01380,CDS,1089,virS_1,,,HTH-type transcriptional regulator VirS,Acc_IB.tsv
KBJAGEOF_01381,CDS,1080,bepF,,,Efflux pump periplasmic linker BepF,Acc_IB.tsv
KBJAGEOF_01382,CDS,3135,mexB_1,,COG0841,Multidrug resistance protein MexB,Acc_IB.tsv
KBJAGEOF_01383,CDS,468,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01384,CDS,1224,nqrF_1,7.2.1.1,COG2871,Na(+)-translocating NADH-quinone reductase subunit F,Acc_IB.tsv
KBJAGEOF_01385,CDS,609,nqrE,7.2.1.1,COG2209,Na(+)-translocating NADH-quinone reductase subunit E,Acc_IB.tsv
KBJAGEOF_01386,CDS,681,nqrD,7.2.1.1,COG1347,Na(+)-translocating NADH-quinone reductase subunit D,Acc_IB.tsv
KBJAGEOF_01387,CDS,807,nqrC,7.2.1.1,COG2869,Na(+)-translocating NADH-quinone reductase subunit C,Acc_IB.tsv
KBJAGEOF_01388,CDS,1218,nqrB,7.2.1.1,COG1805,Na(+)-translocating NADH-quinone reductase subunit B,Acc_IB.tsv
KBJAGEOF_01389,CDS,1215,nqrA,7.2.1.1,COG1726,Na(+)-translocating NADH-quinone reductase subunit A,Acc_IB.tsv
KBJAGEOF_01390,CDS,471,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01391,CDS,606,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01392,CDS,2730,ctpF_1,3.6.3.-,COG0474,putative cation-transporting ATPase F,Acc_IB.tsv
KBJAGEOF_01393,CDS,1047,nmoA,1.13.12.-,COG2070,Nitronate monooxygenase,Acc_IB.tsv
KBJAGEOF_01394,CDS,360,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01395,CDS,297,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01396,CDS,309,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01397,CDS,141,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01398,CDS,1407,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01399,CDS,1629,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01400,CDS,795,,,,IS630 family transposase ISCARN21,Acc_IB.tsv
KBJAGEOF_01401,CDS,219,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01402,CDS,426,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01403,CDS,1002,ybiB,,COG0547,putative protein YbiB,Acc_IB.tsv
KBJAGEOF_01404,CDS,2778,napA_2,1.9.6.1,,Periplasmic nitrate reductase,Acc_IB.tsv
KBJAGEOF_01405,CDS,642,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01406,CDS,858,gltI_3,,COG0834,Glutamate/aspartate import solute-binding protein,Acc_IB.tsv
KBJAGEOF_01407,CDS,1293,dadA1,1.4.99.-,COG0665,D-amino acid dehydrogenase 1,Acc_IB.tsv
KBJAGEOF_01408,CDS,1707,pfp,2.7.1.90,COG0205,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase,Acc_IB.tsv
KBJAGEOF_01409,CDS,1074,fbaA,4.1.2.13,COG0191,Fructose-bisphosphate aldolase class 2,Acc_IB.tsv
KBJAGEOF_01410,CDS,1053,acr3,,COG0798,Arsenical-resistance protein Acr3,Acc_IB.tsv
KBJAGEOF_01411,CDS,324,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01412,CDS,1011,gap3,1.2.1.12,COG0057,Glyceraldehyde-3-phosphate dehydrogenase 3,Acc_IB.tsv
KBJAGEOF_01413,CDS,1299,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01414,CDS,2856,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01415,CDS,1140,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01416,CDS,1392,eno_1,4.2.1.11,,Enolase,Acc_IB.tsv
KBJAGEOF_01417,CDS,1920,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01418,CDS,1710,tama,,COG0729,Translocation and assembly module subunit TamA,Acc_IB.tsv
KBJAGEOF_01419,CDS,4083,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01420,CDS,1041,ywlC,2.7.7.87,COG0009,Threonylcarbamoyl-AMP synthase,Acc_IB.tsv
KBJAGEOF_01421,CDS,1158,purK,6.3.4.18,,N5-carboxyaminoimidazole ribonucleotide synthase,Acc_IB.tsv
KBJAGEOF_01422,CDS,501,purE,5.4.99.18,COG0041,N5-carboxyaminoimidazole ribonucleotide mutase,Acc_IB.tsv
KBJAGEOF_01423,CDS,852,folD,,,Bifunctional protein FolD protein,Acc_IB.tsv
KBJAGEOF_01424,CDS,2694,aceE,1.2.4.1,COG2609,Pyruvate dehydrogenase E1 component,Acc_IB.tsv
KBJAGEOF_01425,CDS,408,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01426,CDS,249,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01427,CDS,903,aceF,2.3.1.12,COG0508,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,Acc_IB.tsv
KBJAGEOF_01428,CDS,1752,lpdA,1.8.1.4,COG1249,Dihydrolipoyl dehydrogenase,Acc_IB.tsv
KBJAGEOF_01429,CDS,4272,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01430,CDS,420,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01431,CDS,255,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01432,CDS,813,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01433,CDS,231,,,,ISAs1 family transposase ISPa60,Acc_IB.tsv
KBJAGEOF_01434,CDS,1260,ugpB,,COG1653,sn-glycerol-3-phosphate-binding periplasmic protein UgpB,Acc_IB.tsv
KBJAGEOF_01435,CDS,744,ugpQ,3.1.4.46,COG0584,"Glycerophosphodiester phosphodiesterase, cytoplasmic",Acc_IB.tsv
KBJAGEOF_01436,CDS,2631,alaS_1,6.1.1.7,COG0013,Alanine--tRNA ligase,Acc_IB.tsv
KBJAGEOF_01437,CDS,1053,ltaE,4.1.2.48,,Low specificity L-threonine aldolase,Acc_IB.tsv
KBJAGEOF_01438,CDS,513,nudC,3.6.1.22,,NADH pyrophosphatase,Acc_IB.tsv
KBJAGEOF_01439,CDS,786,inaA_1,,,Protein InaA,Acc_IB.tsv
KBJAGEOF_01440,CDS,1275,cdgJ_2,3.1.4.52,COG3434,Cyclic di-GMP phosphodiesterase CdgJ,Acc_IB.tsv
KBJAGEOF_01441,CDS,1410,algC,5.4.2.2,COG1109,Phosphomannomutase/phosphoglucomutase,Acc_IB.tsv
KBJAGEOF_01442,CDS,993,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01443,CDS,447,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01444,CDS,1017,rfaF,2.-.-.-,COG0859,ADP-heptose--LPS heptosyltransferase 2,Acc_IB.tsv
KBJAGEOF_01445,CDS,198,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01446,CDS,921,ilvE,2.6.1.42,COG0115,Branched-chain-amino-acid aminotransferase,Acc_IB.tsv
KBJAGEOF_01447,CDS,447,nudJ,3.6.1.-,COG0494,Phosphatase NudJ,Acc_IB.tsv
KBJAGEOF_01448,CDS,666,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01449,CDS,687,mnmA,2.8.1.13,COG0482,tRNA-specific 2-thiouridylase MnmA,Acc_IB.tsv
KBJAGEOF_01450,CDS,1191,rfnT,,,Riboflavin transporter RfnT,Acc_IB.tsv
KBJAGEOF_01451,CDS,1191,estA,3.1.1.1,COG3240,Esterase EstA,Acc_IB.tsv
KBJAGEOF_01452,CDS,1212,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01453,CDS,1305,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01454,CDS,654,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01455,CDS,804,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01456,CDS,1194,,2.4.1.-,COG1819,PGL/p-HBAD biosynthesis glycosyltransferase,Acc_IB.tsv
KBJAGEOF_01457,CDS,897,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01458,CDS,1095,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01459,CDS,801,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01460,CDS,462,yrdA,,COG0663,Protein YrdA,Acc_IB.tsv
KBJAGEOF_01461,CDS,1221,macB_1,3.6.3.-,COG0577,Macrolide export ATP-binding/permease protein MacB,Acc_IB.tsv
KBJAGEOF_01462,CDS,711,yknY_1,3.6.3.-,COG1136,putative ABC transporter ATP-binding protein YknY,Acc_IB.tsv
KBJAGEOF_01463,CDS,1206,macA_1,,COG0845,Macrolide export protein MacA,Acc_IB.tsv
KBJAGEOF_01464,CDS,1320,oprM_3,,COG1538,Outer membrane protein OprM,Acc_IB.tsv
KBJAGEOF_01465,CDS,378,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01466,CDS,594,acpH,3.1.4.14,COG3124,Acyl carrier protein phosphodiesterase,Acc_IB.tsv
KBJAGEOF_01467,CDS,1842,typA,,COG1217,GTP-binding protein TypA/BipA,Acc_IB.tsv
KBJAGEOF_01468,CDS,387,yjbI,,COG2346,Group 2 truncated hemoglobin YjbI,Acc_IB.tsv
KBJAGEOF_01469,CDS,516,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01470,CDS,279,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01471,CDS,1440,IMPDH_1,1.1.1.205,,Inosine-5'-monophosphate dehydrogenase,Acc_IB.tsv
KBJAGEOF_01472,CDS,525,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01473,CDS,924,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01474,CDS,1659,kefC_3,,COG0475,Glutathione-regulated potassium-efflux system protein KefC,Acc_IB.tsv
KBJAGEOF_01475,CDS,2709,ctpF_2,3.6.3.-,COG0474,putative cation-transporting ATPase F,Acc_IB.tsv
KBJAGEOF_01476,CDS,885,htpX_2,3.4.24.-,COG0501,Protease HtpX,Acc_IB.tsv
KBJAGEOF_01477,CDS,198,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01478,CDS,576,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01479,CDS,1893,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01480,CDS,357,hpf_2,,,Ribosome hibernation promoting factor,Acc_IB.tsv
KBJAGEOF_01481,CDS,912,nhaR_2,,COG0583,Transcriptional activator protein NhaR,Acc_IB.tsv
KBJAGEOF_01482,CDS,351,mrpG,,COG1320,Na(+)/H(+) antiporter subunit G,Acc_IB.tsv
KBJAGEOF_01483,CDS,270,mrpF,,COG2212,Na(+)/H(+) antiporter subunit F,Acc_IB.tsv
KBJAGEOF_01484,CDS,492,mnhE1,,COG1863,Na(+)/H(+) antiporter subunit E1,Acc_IB.tsv
KBJAGEOF_01485,CDS,642,ndhB_1,7.1.1.-,,"NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic",Acc_IB.tsv
KBJAGEOF_01486,CDS,960,mrpD_1,,COG0651,Na(+)/H(+) antiporter subunit D,Acc_IB.tsv
KBJAGEOF_01487,CDS,327,mnhC1_1,,COG1006,Na(+)/H(+) antiporter subunit C1,Acc_IB.tsv
KBJAGEOF_01488,CDS,2811,mrpA_1,,COG1009,Na(+)/H(+) antiporter subunit A,Acc_IB.tsv
KBJAGEOF_01489,CDS,699,phoU,,COG0704,Phosphate-specific transport system accessory protein PhoU ,Acc_IB.tsv
KBJAGEOF_01490,CDS,729,phoB,,COG0745,Phosphate regulon transcriptional regulatory protein PhoB,Acc_IB.tsv
KBJAGEOF_01491,CDS,1320,phoR,2.7.13.3,,Phosphate regulon sensor protein PhoR,Acc_IB.tsv
KBJAGEOF_01492,CDS,1158,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01493,CDS,495,eco,,COG4574,Ecotin,Acc_IB.tsv
KBJAGEOF_01494,CDS,906,gtaB,2.7.7.9,,UTP--glucose-1-phosphate uridylyltransferase,Acc_IB.tsv
KBJAGEOF_01495,CDS,318,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01496,CDS,822,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01497,CDS,963,rbgA,,COG1161,Ribosome biogenesis GTPase A,Acc_IB.tsv
KBJAGEOF_01498,CDS,888,yihG,2.3.-.-,COG0204,putative acyltransferase YihG,Acc_IB.tsv
KBJAGEOF_01499,CDS,660,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01500,CDS,657,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01501,CDS,456,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01502,CDS,681,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01503,CDS,1263,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01504,CDS,2244,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01505,CDS,204,slyX,,,Protein SlyX,Acc_IB.tsv
KBJAGEOF_01506,CDS,285,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01507,CDS,1392,nosD,,,putative ABC transporter binding protein NosD,Acc_IB.tsv
KBJAGEOF_01508,CDS,720,dnaQ,2.7.7.7,COG0847,DNA polymerase III subunit epsilon,Acc_IB.tsv
KBJAGEOF_01509,CDS,459,rnhA,3.1.26.4,COG0328,Ribonuclease HI,Acc_IB.tsv
KBJAGEOF_01510,CDS,669,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01511,CDS,762,gloB_1,3.1.2.6,COG0491,Hydroxyacylglutathione hydrolase GloB,Acc_IB.tsv
KBJAGEOF_01512,CDS,486,cheB_3,3.5.1.44,,Protein-glutamate methylesterase/protein-glutamine glutaminase,Acc_IB.tsv
KBJAGEOF_01513,CDS,3291,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01514,CDS,1350,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01515,CDS,456,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01516,CDS,2439,pknD_2,2.7.11.1,,Serine/threonine-protein kinase PknD,Acc_IB.tsv
KBJAGEOF_01517,CDS,795,bamD,,COG4105,Outer membrane protein assembly factor BamD,Acc_IB.tsv
KBJAGEOF_01518,CDS,1149,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01519,CDS,840,yfiH,1.10.3.-,COG1496,Polyphenol oxidase,Acc_IB.tsv
KBJAGEOF_01520,CDS,237,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01521,CDS,744,phaB,1.1.1.36,,Acetoacetyl-CoA reductase,Acc_IB.tsv
KBJAGEOF_01522,CDS,576,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_01523,CDS,1206,madB_1,7.2.4.1,,Carboxybiotin decarboxylase,Acc_IB.tsv
KBJAGEOF_01524,CDS,399,accB_1,,COG0511,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,Acc_IB.tsv
KBJAGEOF_01525,CDS,336,,,,hypothetical protein,Acc_IB.tsv
